,loss,learning_rate,epoch
163,0.1619,9.996342801414117e-06,0.5
164,0.1662,9.993697427770328e-06,0.5
165,0.154,9.98699256369621e-06,0.51
166,0.1523,9.98028769962209e-06,0.51
167,0.1554,9.973582835547971e-06,0.51
168,0.1619,9.966877971473852e-06,0.52
169,0.1543,9.960173107399732e-06,0.52
170,0.155,9.953468243325613e-06,0.52
171,0.1541,9.946763379251494e-06,0.52
172,0.1505,9.940058515177375e-06,0.53
173,0.1532,9.933353651103256e-06,0.53
174,0.1561,9.926648787029137e-06,0.53
175,0.152,9.919943922955016e-06,0.54
176,0.1525,9.913239058880898e-06,0.54
177,0.1575,9.906534194806779e-06,0.54
178,0.1646,9.89982933073266e-06,0.55
179,0.1507,9.89312446665854e-06,0.55
180,0.1526,9.886419602584422e-06,0.55
181,0.1541,9.879714738510301e-06,0.55
182,0.145,9.873009874436182e-06,0.56
183,0.15,9.866305010362063e-06,0.56
184,0.1528,9.859600146287945e-06,0.56
185,0.1601,9.852895282213826e-06,0.57
186,0.1509,9.846190418139705e-06,0.57
187,0.1521,9.839485554065586e-06,0.57
188,0.1471,9.832780689991467e-06,0.58
189,0.1604,9.826075825917348e-06,0.58
190,0.1551,9.81937096184323e-06,0.58
191,0.1474,9.81266609776911e-06,0.59
192,0.1488,9.80596123369499e-06,0.59
193,0.1496,9.799256369620871e-06,0.59
194,0.1448,9.792551505546752e-06,0.59
195,0.1463,9.785846641472633e-06,0.6
196,0.1535,9.779141777398514e-06,0.6
197,0.1592,9.772436913324395e-06,0.6
198,0.1524,9.765732049250275e-06,0.61
199,0.1411,9.759027185176156e-06,0.61
200,0.1526,9.752322321102037e-06,0.61
201,0.1558,9.745617457027918e-06,0.62
202,0.1459,9.738912592953799e-06,0.62
203,0.1492,9.732207728879678e-06,0.62
204,0.1484,9.72550286480556e-06,0.62
205,0.1372,9.71879800073144e-06,0.63
206,0.1401,9.712093136657322e-06,0.63
207,0.1511,9.705388272583203e-06,0.63
208,0.1559,9.698683408509084e-06,0.64
209,0.1474,9.691978544434963e-06,0.64
210,0.1413,9.685273680360844e-06,0.64
211,0.1407,9.678568816286725e-06,0.65
212,0.1499,9.671863952212605e-06,0.65
213,0.1469,9.665159088138487e-06,0.65
214,0.1413,9.658454224064368e-06,0.66
215,0.1468,9.651749359990248e-06,0.66
216,0.1512,9.645044495916129e-06,0.66
217,0.1499,9.63833963184201e-06,0.66
218,0.1464,9.63163476776789e-06,0.67
219,0.1429,9.624929903693772e-06,0.67
220,0.1351,9.618225039619652e-06,0.67
221,0.1434,9.611520175545533e-06,0.68
222,0.1411,9.604815311471414e-06,0.68
223,0.1372,9.598110447397295e-06,0.68
224,0.1436,9.591405583323174e-06,0.69
225,0.1347,9.584700719249057e-06,0.69
226,0.1378,9.577995855174936e-06,0.69
227,0.1437,9.571290991100817e-06,0.69
228,0.1412,9.564586127026699e-06,0.7
229,0.1432,9.55788126295258e-06,0.7
230,0.1412,9.551176398878459e-06,0.7
231,0.1532,9.544471534804342e-06,0.71
232,0.1452,9.537766670730221e-06,0.71
233,0.1383,9.531061806656102e-06,0.71
234,0.1384,9.524356942581983e-06,0.72
235,0.1504,9.517652078507863e-06,0.72
236,0.1411,9.510947214433745e-06,0.72
237,0.1399,9.504242350359625e-06,0.73
238,0.1376,9.497537486285506e-06,0.73
239,0.1386,9.490832622211387e-06,0.73
240,0.1364,9.484127758137268e-06,0.73
241,0.1393,9.477422894063147e-06,0.74
242,0.1395,9.470718029989029e-06,0.74
243,0.1394,9.46401316591491e-06,0.74
244,0.1348,9.45730830184079e-06,0.75
245,0.1267,9.450603437766672e-06,0.75
246,0.1366,9.443898573692553e-06,0.75
247,0.137,9.437193709618432e-06,0.76
248,0.1368,9.430488845544315e-06,0.76
249,0.1383,9.423783981470194e-06,0.76
250,0.1339,9.417079117396076e-06,0.76
251,0.1299,9.410374253321957e-06,0.77
252,0.1279,9.403669389247836e-06,0.77
253,0.1357,9.396964525173717e-06,0.77
254,0.1395,9.390259661099598e-06,0.78
255,0.1384,9.38355479702548e-06,0.78
256,0.1306,9.37684993295136e-06,0.78
257,0.1332,9.370145068877241e-06,0.79
258,0.1317,9.36344020480312e-06,0.79
259,0.132,9.356735340729002e-06,0.79
260,0.1451,9.350030476654883e-06,0.8
261,0.1376,9.343325612580764e-06,0.8
262,0.1413,9.336620748506645e-06,0.8
263,0.1329,9.329915884432526e-06,0.8
264,0.1282,9.323211020358406e-06,0.81
265,0.134,9.316506156284287e-06,0.81
266,0.1327,9.309801292210168e-06,0.81
267,0.1331,9.303096428136049e-06,0.82
268,0.1337,9.29639156406193e-06,0.82
269,0.1309,9.28968669998781e-06,0.82
270,0.1301,9.28298183591369e-06,0.83
271,0.1376,9.276276971839571e-06,0.83
272,0.1313,9.269572107765453e-06,0.83
273,0.1364,9.262867243691334e-06,0.84
274,0.1319,9.256162379617215e-06,0.84
275,0.136,9.249457515543094e-06,0.84
276,0.1302,9.242752651468975e-06,0.84
277,0.1393,9.236047787394856e-06,0.85
278,0.1288,9.229342923320737e-06,0.85
279,0.1386,9.222638059246618e-06,0.85
280,0.1374,9.2159331951725e-06,0.86
281,0.1309,9.209228331098379e-06,0.86
282,0.1372,9.20252346702426e-06,0.86
283,0.1278,9.195818602950141e-06,0.87
284,0.1286,9.189113738876022e-06,0.87
285,0.1295,9.182408874801903e-06,0.87
286,0.134,9.175704010727783e-06,0.87
287,0.1307,9.168999146653664e-06,0.88
288,0.1285,9.162294282579545e-06,0.88
289,0.1328,9.155589418505426e-06,0.88
290,0.1293,9.148884554431307e-06,0.89
291,0.1254,9.142179690357188e-06,0.89
292,0.1351,9.135474826283067e-06,0.89
293,0.1341,9.128769962208948e-06,0.9
294,0.1229,9.12206509813483e-06,0.9
295,0.1319,9.11536023406071e-06,0.9
296,0.1433,9.108655369986592e-06,0.91
297,0.1224,9.101950505912473e-06,0.91
298,0.132,9.095245641838352e-06,0.91
299,0.1322,9.088540777764233e-06,0.91
300,0.1334,9.081835913690114e-06,0.92
301,0.1255,9.075131049615994e-06,0.92
302,0.1168,9.068426185541876e-06,0.92
303,0.1302,9.061721321467758e-06,0.93
304,0.1306,9.055016457393637e-06,0.93
305,0.1261,9.048311593319518e-06,0.93
306,0.133,9.041606729245399e-06,0.94
307,0.1299,9.03490186517128e-06,0.94
308,0.1273,9.028197001097161e-06,0.94
309,0.1295,9.02149213702304e-06,0.94
310,0.1251,9.014787272948922e-06,0.95
311,0.1344,9.008082408874803e-06,0.95
312,0.1247,9.001377544800684e-06,0.95
313,0.1265,8.994672680726563e-06,0.96
314,0.1269,8.987967816652446e-06,0.96
315,0.1304,8.981262952578325e-06,0.96
316,0.127,8.974558088504207e-06,0.97
317,0.1229,8.967853224430088e-06,0.97
318,0.1287,8.961148360355967e-06,0.97
319,0.1237,8.95444349628185e-06,0.98
320,0.1241,8.947738632207731e-06,0.98
321,0.1172,8.94103376813361e-06,0.98
322,0.1325,8.934328904059491e-06,0.98
323,0.1252,8.927624039985372e-06,0.99
324,0.1294,8.920919175911252e-06,0.99
325,0.1263,8.914214311837133e-06,0.99
326,0.1279,8.907509447763014e-06,1.0
327,0.127,8.900804583688895e-06,1.0
328,0.1299,8.894099719614776e-06,1.0
329,0.1152,8.887394855540657e-06,1.01
330,0.1197,8.880689991466537e-06,1.01
331,0.1174,8.87398512739242e-06,1.01
332,0.1175,8.867280263318299e-06,1.01
333,0.1258,8.86057539924418e-06,1.02
334,0.126,8.853870535170061e-06,1.02
335,0.1215,8.84716567109594e-06,1.02
336,0.1207,8.840460807021821e-06,1.03
337,0.1233,8.833755942947702e-06,1.03
338,0.1253,8.827051078873584e-06,1.03
339,0.116,8.820346214799465e-06,1.04
340,0.1238,8.813641350725346e-06,1.04
341,0.1249,8.806936486651225e-06,1.04
342,0.1205,8.800231622577106e-06,1.05
343,0.1233,8.793526758502987e-06,1.05
344,0.1222,8.786821894428868e-06,1.05
345,0.1273,8.78011703035475e-06,1.05
346,0.118,8.77341216628063e-06,1.06
347,0.1187,8.76670730220651e-06,1.06
348,0.1132,8.760002438132391e-06,1.06
349,0.1216,8.753297574058272e-06,1.07
350,0.1204,8.746592709984153e-06,1.07
351,0.1315,8.739887845910034e-06,1.07
352,0.1123,8.733182981835915e-06,1.08
353,0.1162,8.726478117761795e-06,1.08
354,0.1279,8.719773253687676e-06,1.08
355,0.1248,8.713068389613557e-06,1.08
356,0.1137,8.706363525539438e-06,1.09
357,0.1116,8.699658661465319e-06,1.09
358,0.1225,8.692953797391198e-06,1.09
359,0.1218,8.68624893331708e-06,1.1
360,0.1227,8.67954406924296e-06,1.1
361,0.1211,8.672839205168842e-06,1.1
362,0.1236,8.666134341094723e-06,1.11
363,0.1239,8.659429477020604e-06,1.11
364,0.1113,8.652724612946483e-06,1.11
365,0.1268,8.646019748872364e-06,1.12
366,0.1118,8.639314884798245e-06,1.12
367,0.1251,8.632610020724126e-06,1.12
368,0.116,8.625905156650008e-06,1.12
369,0.1208,8.619200292575889e-06,1.13
370,0.1154,8.612495428501768e-06,1.13
371,0.1224,8.605790564427649e-06,1.13
372,0.1134,8.59908570035353e-06,1.14
373,0.1165,8.59238083627941e-06,1.14
374,0.1236,8.585675972205292e-06,1.14
375,0.1176,8.578971108131172e-06,1.15
376,0.1229,8.572266244057053e-06,1.15
377,0.1209,8.565561379982934e-06,1.15
378,0.1196,8.558856515908815e-06,1.16
379,0.1164,8.552151651834696e-06,1.16
380,0.1141,8.545446787760577e-06,1.16
381,0.1168,8.538741923686456e-06,1.16
382,0.1184,8.532037059612338e-06,1.17
383,0.1157,8.525332195538219e-06,1.17
384,0.1195,8.518627331464098e-06,1.17
385,0.1227,8.511922467389979e-06,1.18
386,0.112,8.505217603315862e-06,1.18
387,0.1192,8.498512739241741e-06,1.18
388,0.1224,8.491807875167622e-06,1.19
389,0.1202,8.485103011093503e-06,1.19
390,0.1127,8.478398147019385e-06,1.19
391,0.1159,8.471693282945266e-06,1.19
392,0.1172,8.464988418871145e-06,1.2
393,0.1181,8.458283554797026e-06,1.2
394,0.1133,8.451578690722907e-06,1.2
395,0.1251,8.444873826648788e-06,1.21
396,0.119,8.438168962574668e-06,1.21
397,0.1251,8.431464098500549e-06,1.21
398,0.1138,8.42475923442643e-06,1.22
399,0.1169,8.418054370352311e-06,1.22
400,0.1176,8.411349506278192e-06,1.22
401,0.1122,8.404644642204071e-06,1.23
402,0.1173,8.397939778129954e-06,1.23
403,0.1186,8.391234914055835e-06,1.23
404,0.115,8.384530049981715e-06,1.23
405,0.1248,8.377825185907596e-06,1.24
406,0.1182,8.371120321833477e-06,1.24
407,0.1237,8.364415457759356e-06,1.24
408,0.1111,8.357710593685237e-06,1.25
409,0.1158,8.351005729611118e-06,1.25
410,0.1206,8.344300865537e-06,1.25
411,0.1181,8.33759600146288e-06,1.26
412,0.1121,8.330891137388762e-06,1.26
413,0.1201,8.324186273314641e-06,1.26
414,0.1197,8.317481409240524e-06,1.26
415,0.1151,8.310776545166403e-06,1.27
416,0.1242,8.304071681092284e-06,1.27
417,0.1161,8.297366817018165e-06,1.27
418,0.1122,8.290661952944046e-06,1.28
419,0.1094,8.283957088869926e-06,1.28
420,0.1135,8.277252224795807e-06,1.28
421,0.1093,8.270547360721688e-06,1.29
422,0.1169,8.263842496647569e-06,1.29
423,0.1143,8.25713763257345e-06,1.29
424,0.1118,8.25043276849933e-06,1.3
425,0.1158,8.24372790442521e-06,1.3
426,0.1164,8.237023040351092e-06,1.3
427,0.1206,8.230318176276973e-06,1.3
428,0.1152,8.223613312202854e-06,1.31
429,0.1169,8.216908448128735e-06,1.31
430,0.117,8.210203584054614e-06,1.31
431,0.117,8.203498719980495e-06,1.32
432,0.1193,8.196793855906376e-06,1.32
433,0.1098,8.190088991832257e-06,1.32
434,0.1164,8.183384127758139e-06,1.33
435,0.1175,8.17667926368402e-06,1.33
436,0.1105,8.169974399609899e-06,1.33
437,0.107,8.16326953553578e-06,1.33
438,0.118,8.156564671461661e-06,1.34
439,0.1144,8.149859807387542e-06,1.34
440,0.1123,8.143154943313423e-06,1.34
441,0.1206,8.136450079239303e-06,1.35
442,0.114,8.129745215165184e-06,1.35
443,0.109,8.123040351091065e-06,1.35
444,0.1181,8.116335487016946e-06,1.36
445,0.1126,8.109630622942827e-06,1.36
446,0.1148,8.102925758868708e-06,1.36
447,0.1147,8.096220894794587e-06,1.37
448,0.1176,8.089516030720469e-06,1.37
449,0.1146,8.08281116664635e-06,1.37
450,0.1122,8.07610630257223e-06,1.37
451,0.113,8.069401438498112e-06,1.38
452,0.1143,8.062696574423993e-06,1.38
453,0.1231,8.055991710349872e-06,1.38
454,0.1121,8.049286846275753e-06,1.39
455,0.1108,8.042581982201634e-06,1.39
456,0.1142,8.035877118127514e-06,1.39
457,0.1088,8.029172254053397e-06,1.4
458,0.1101,8.022467389979276e-06,1.4
459,0.1179,8.015762525905157e-06,1.4
460,0.113,8.009057661831038e-06,1.4
461,0.1132,8.00235279775692e-06,1.41
462,0.1128,7.9956479336828e-06,1.41
463,0.1146,7.988943069608681e-06,1.41
464,0.1161,7.98223820553456e-06,1.42
465,0.1163,7.975533341460442e-06,1.42
466,0.1191,7.968828477386323e-06,1.42
467,0.1137,7.962123613312204e-06,1.43
468,0.1247,7.955418749238083e-06,1.43
469,0.1119,7.948713885163966e-06,1.43
470,0.1064,7.942009021089846e-06,1.44
471,0.1083,7.935304157015727e-06,1.44
472,0.1128,7.928599292941608e-06,1.44
473,0.1136,7.921894428867489e-06,1.44
474,0.1058,7.91518956479337e-06,1.45
475,0.1153,7.90848470071925e-06,1.45
476,0.109,7.90177983664513e-06,1.45
477,0.1141,7.895074972571011e-06,1.46
478,0.11,7.888370108496893e-06,1.46
479,0.1139,7.881665244422772e-06,1.46
480,0.1171,7.874960380348653e-06,1.47
481,0.1137,7.868255516274534e-06,1.47
482,0.1079,7.861550652200415e-06,1.47
483,0.114,7.854845788126296e-06,1.48
484,0.1081,7.848140924052177e-06,1.48
485,0.1143,7.841436059978058e-06,1.48
486,0.1168,7.83473119590394e-06,1.48
487,0.1072,7.828026331829819e-06,1.49
488,0.1212,7.8213214677557e-06,1.49
489,0.1092,7.814616603681581e-06,1.49
490,0.1079,7.80791173960746e-06,1.5
491,0.1194,7.801206875533342e-06,1.5
492,0.1132,7.794502011459224e-06,1.5
493,0.1154,7.787797147385104e-06,1.51
494,0.109,7.781092283310985e-06,1.51
495,0.1078,7.774387419236866e-06,1.51
496,0.1083,7.767682555162745e-06,1.51
497,0.1113,7.760977691088628e-06,1.52
498,0.1194,7.754272827014507e-06,1.52
499,0.1088,7.747567962940388e-06,1.52
500,0.1138,7.74086309886627e-06,1.53
501,0.1107,7.73415823479215e-06,1.53
502,0.1152,7.72745337071803e-06,1.53
503,0.1131,7.720748506643911e-06,1.54
504,0.1131,7.714043642569792e-06,1.54
505,0.1156,7.707338778495673e-06,1.54
506,0.1077,7.700633914421554e-06,1.55
507,0.1111,7.693929050347434e-06,1.55
508,0.111,7.687224186273315e-06,1.55
509,0.1112,7.680519322199196e-06,1.55
510,0.1119,7.673814458125077e-06,1.56
511,0.1039,7.667109594050958e-06,1.56
512,0.1118,7.660404729976837e-06,1.56
513,0.1039,7.653699865902719e-06,1.57
514,0.1067,7.6469950018286e-06,1.57
515,0.1164,7.64029013775448e-06,1.57
516,0.1113,7.633585273680362e-06,1.58
517,0.111,7.626880409606242e-06,1.58
518,0.1158,7.620175545532122e-06,1.58
519,0.1112,7.6134706814580025e-06,1.58
520,0.1145,7.6067658173838835e-06,1.59
521,0.1036,7.6000609533097655e-06,1.59
522,0.1127,7.5933560892356465e-06,1.59
523,0.115,7.586651225161527e-06,1.6
524,0.1172,7.579946361087407e-06,1.6
525,0.1147,7.573241497013287e-06,1.6
526,0.1141,7.566536632939168e-06,1.61
527,0.108,7.559831768865049e-06,1.61
528,0.1097,7.5531269047909305e-06,1.61
529,0.1045,7.546422040716811e-06,1.62
530,0.1058,7.539717176642691e-06,1.62
531,0.113,7.533012312568572e-06,1.62
532,0.1107,7.526307448494453e-06,1.62
533,0.112,7.519602584420335e-06,1.63
534,0.1148,7.512897720346215e-06,1.63
535,0.1116,7.5061928562720955e-06,1.63
536,0.1124,7.499487992197977e-06,1.64
537,0.1128,7.492783128123857e-06,1.64
538,0.1015,7.486078264049738e-06,1.64
539,0.1099,7.479373399975618e-06,1.65
540,0.1067,7.472668535901498e-06,1.65
541,0.1072,7.4659636718273795e-06,1.65
542,0.109,7.4592588077532605e-06,1.65
543,0.1109,7.452553943679142e-06,1.66
544,0.1115,7.4458490796050235e-06,1.66
545,0.1099,7.439144215530904e-06,1.66
546,0.1046,7.432439351456784e-06,1.67
547,0.1022,7.425734487382665e-06,1.67
548,0.1167,7.419029623308545e-06,1.67
549,0.1047,7.412324759234426e-06,1.68
550,0.1118,7.405619895160307e-06,1.68
551,0.1134,7.398915031086188e-06,1.68
552,0.1102,7.392210167012068e-06,1.69
553,0.1132,7.38550530293795e-06,1.69
554,0.1063,7.37880043886383e-06,1.69
555,0.1081,7.37209557478971e-06,1.69
556,0.1123,7.365390710715592e-06,1.7
557,0.1075,7.358685846641473e-06,1.7
558,0.1085,7.351980982567354e-06,1.7
559,0.1048,7.345276118493234e-06,1.71
560,0.1053,7.338571254419115e-06,1.71
561,0.1029,7.331866390344995e-06,1.71
562,0.1024,7.325161526270876e-06,1.72
563,0.1142,7.3184566621967565e-06,1.72
564,0.1038,7.311751798122638e-06,1.72
565,0.1072,7.305046934048519e-06,1.72
566,0.1063,7.2983420699744e-06,1.73
567,0.1111,7.291637205900281e-06,1.73
568,0.101,7.284932341826162e-06,1.73
569,0.1099,7.278227477752042e-06,1.74
570,0.109,7.271522613677922e-06,1.74
571,0.1132,7.264817749603803e-06,1.74
572,0.1036,7.2581128855296845e-06,1.75
573,0.1038,7.251408021455565e-06,1.75
574,0.1001,7.244703157381445e-06,1.75
575,0.1072,7.237998293307325e-06,1.76
576,0.1044,7.231293429233208e-06,1.76
577,0.1039,7.224588565159088e-06,1.76
578,0.1127,7.217883701084969e-06,1.76
579,0.1083,7.21117883701085e-06,1.77
580,0.1139,7.204473972936731e-06,1.77
581,0.107,7.197769108862611e-06,1.77
582,0.0996,7.191064244788492e-06,1.78
583,0.1109,7.184359380714373e-06,1.78
584,0.1051,7.177654516640253e-06,1.78
585,0.1097,7.170949652566135e-06,1.79
586,0.1097,7.164244788492014e-06,1.79
587,0.1172,7.157539924417895e-06,1.79
588,0.1072,7.150835060343777e-06,1.8
589,0.1048,7.144130196269658e-06,1.8
590,0.1025,7.137425332195538e-06,1.8
591,0.1047,7.130720468121421e-06,1.8
592,0.1035,7.124015604047299e-06,1.81
593,0.1036,7.117310739973181e-06,1.81
594,0.1138,7.1106058758990615e-06,1.81
595,0.0997,7.103901011824942e-06,1.82
596,0.1036,7.097196147750824e-06,1.82
597,0.1073,7.090491283676702e-06,1.82
598,0.1073,7.083786419602584e-06,1.83
599,0.1096,7.077081555528464e-06,1.83
600,0.1064,7.070376691454346e-06,1.83
601,0.1033,7.0636718273802265e-06,1.83
602,0.1063,7.056966963306108e-06,1.84
603,0.1093,7.0502620992319895e-06,1.84
604,0.1015,7.04355723515787e-06,1.84
605,0.111,7.03685237108375e-06,1.85
606,0.1068,7.030147507009631e-06,1.85
607,0.1044,7.023442642935512e-06,1.85
608,0.1036,7.016737778861391e-06,1.86
609,0.1016,7.010032914787273e-06,1.86
610,0.1066,7.003328050713153e-06,1.86
611,0.1064,6.996623186639035e-06,1.87
612,0.1052,6.989918322564915e-06,1.87
613,0.1058,6.983213458490796e-06,1.87
614,0.1081,6.976508594416676e-06,1.87
615,0.1037,6.969803730342558e-06,1.88
616,0.1,6.9630988662684385e-06,1.88
617,0.1118,6.95639400219432e-06,1.88
618,0.1143,6.949689138120201e-06,1.89
619,0.1069,6.942984274046081e-06,1.89
620,0.1136,6.936279409971961e-06,1.89
621,0.1028,6.929574545897842e-06,1.9
622,0.1105,6.922869681823723e-06,1.9
623,0.1015,6.916164817749602e-06,1.9
624,0.1079,6.909459953675485e-06,1.9
625,0.1135,6.902755089601365e-06,1.91
626,0.1064,6.896050225527245e-06,1.91
627,0.1045,6.889345361453128e-06,1.91
628,0.0995,6.882640497379008e-06,1.92
629,0.1063,6.875935633304889e-06,1.92
630,0.1016,6.869230769230769e-06,1.92
631,0.1043,6.86252590515665e-06,1.93
632,0.107,6.855821041082531e-06,1.93
633,0.1056,6.849116177008411e-06,1.93
634,0.1042,6.842411312934292e-06,1.94
