,loss,learning_rate,epoch
359,0.102,5.660108372128521e-06,2.47
360,0.106,5.644997328855987e-06,2.48
361,0.0992,5.6298862855834534e-06,2.49
362,0.1063,5.614775242310921e-06,2.49
363,0.1028,5.5996641990383886e-06,2.5
364,0.1042,5.584553155765855e-06,2.51
365,0.1034,5.569442112493323e-06,2.51
366,0.1055,5.554331069220789e-06,2.52
367,0.1088,5.5392200259482555e-06,2.53
368,0.0998,5.524108982675723e-06,2.53
369,0.0999,5.50899793940319e-06,2.54
370,0.1037,5.4938868961306565e-06,2.55
371,0.1024,5.478775852858124e-06,2.56
372,0.1027,5.463664809585591e-06,2.56
373,0.1091,5.4485537663130575e-06,2.57
374,0.1061,5.433442723040525e-06,2.58
375,0.1026,5.418331679767992e-06,2.58
376,0.1027,5.40322063649546e-06,2.59
377,0.1015,5.388109593222927e-06,2.6
378,0.1012,5.372998549950392e-06,2.6
379,0.1013,5.3578875066778595e-06,2.61
380,0.0958,5.342776463405327e-06,2.62
381,0.1017,5.327665420132794e-06,2.62
382,0.1054,5.312554376860261e-06,2.63
383,0.1041,5.297443333587728e-06,2.64
384,0.1002,5.282332290315196e-06,2.64
385,0.1021,5.267221247042662e-06,2.65
386,0.1016,5.252110203770129e-06,2.66
387,0.1035,5.236999160497596e-06,2.67
388,0.106,5.221888117225063e-06,2.67
389,0.1012,5.20677707395253e-06,2.68
390,0.0996,5.191666030679996e-06,2.69
391,0.1045,5.1765549874074635e-06,2.69
392,0.0957,5.161443944134931e-06,2.7
393,0.104,5.146332900862398e-06,2.71
394,0.1077,5.131221857589865e-06,2.71
395,0.0971,5.116110814317332e-06,2.72
396,0.1006,5.100999771044798e-06,2.73
397,0.1069,5.0858887277722655e-06,2.73
398,0.1001,5.070777684499734e-06,2.74
399,0.1024,5.055666641227199e-06,2.75
400,0.103,5.040555597954666e-06,2.75
401,0.1003,5.025444554682134e-06,2.76
402,0.1004,5.010333511409601e-06,2.77
403,0.1071,4.9952224681370675e-06,2.77
404,0.1023,4.980111424864535e-06,2.78
405,0.0991,4.965000381592002e-06,2.79
406,0.0932,4.9498893383194685e-06,2.8
407,0.0955,4.934778295046936e-06,2.8
408,0.0969,4.919667251774403e-06,2.81
409,0.0984,4.9045562085018695e-06,2.82
410,0.1008,4.889445165229337e-06,2.82
411,0.1008,4.874334121956804e-06,2.83
412,0.0999,4.8592230786842706e-06,2.84
413,0.1001,4.844112035411738e-06,2.84
414,0.0973,4.829000992139204e-06,2.85
415,0.0938,4.8138899488666716e-06,2.86
416,0.0978,4.798778905594139e-06,2.86
417,0.1008,4.783667862321605e-06,2.87
418,0.0965,4.7685568190490726e-06,2.88
419,0.1033,4.75344577577654e-06,2.88
420,0.0941,4.738334732504006e-06,2.89
421,0.0999,4.7232236892314736e-06,2.9
422,0.1033,4.708112645958941e-06,2.91
423,0.097,4.693001602686407e-06,2.91
424,0.0969,4.6778905594138746e-06,2.92
425,0.0931,4.662779516141342e-06,2.93
426,0.0977,4.647668472868808e-06,2.93
427,0.0996,4.632557429596276e-06,2.94
428,0.0904,4.617446386323743e-06,2.95
429,0.0986,4.602335343051209e-06,2.95
430,0.0991,4.587224299778677e-06,2.96
431,0.1038,4.572113256506144e-06,2.97
432,0.0999,4.55700221323361e-06,2.97
433,0.0939,4.541891169961078e-06,2.98
434,0.1003,4.526780126688545e-06,2.99
435,0.1004,4.511669083416011e-06,2.99
436,0.0939,4.496558040143479e-06,3.0
437,0.089,4.481446996870946e-06,3.01
438,0.0928,4.466335953598412e-06,3.02
439,0.0923,4.45122491032588e-06,3.02
440,0.09,4.436113867053347e-06,3.03
441,0.0858,4.421002823780813e-06,3.04
442,0.0893,4.405891780508281e-06,3.04
443,0.091,4.390780737235748e-06,3.05
444,0.0893,4.375669693963214e-06,3.06
445,0.0897,4.360558650690682e-06,3.06
446,0.0905,4.345447607418149e-06,3.07
447,0.0868,4.330336564145615e-06,3.08
448,0.0882,4.315225520873083e-06,3.08
449,0.0911,4.30011447760055e-06,3.09
450,0.0901,4.285003434328016e-06,3.1
451,0.0917,4.269892391055484e-06,3.1
452,0.0859,4.2547813477829495e-06,3.11
453,0.0962,4.239670304510417e-06,3.12
454,0.0881,4.224559261237885e-06,3.13
455,0.0916,4.2094482179653505e-06,3.13
456,0.091,4.194337174692818e-06,3.14
457,0.0858,4.179226131420286e-06,3.15
458,0.089,4.1641150881477515e-06,3.15
459,0.0905,4.149004044875219e-06,3.16
460,0.0902,4.133893001602687e-06,3.17
461,0.0869,4.1187819583301525e-06,3.17
462,0.0913,4.10367091505762e-06,3.18
463,0.0957,4.088559871785088e-06,3.19
464,0.0831,4.0734488285125535e-06,3.19
465,0.0917,4.058337785240021e-06,3.2
466,0.0904,4.043226741967489e-06,3.21
467,0.0903,4.0281156986949545e-06,3.21
468,0.0915,4.013004655422422e-06,3.22
469,0.0867,3.99789361214989e-06,3.23
470,0.0871,3.9827825688773555e-06,3.24
471,0.0847,3.967671525604823e-06,3.24
472,0.0874,3.952560482332291e-06,3.25
473,0.0864,3.9374494390597566e-06,3.26
474,0.0907,3.922338395787224e-06,3.26
475,0.0884,3.907227352514692e-06,3.27
476,0.0884,3.892116309242158e-06,3.28
477,0.0964,3.877005265969625e-06,3.28
478,0.084,3.861894222697093e-06,3.29
479,0.0851,3.846783179424559e-06,3.3
480,0.0893,3.831672136152026e-06,3.3
481,0.0822,3.816561092879494e-06,3.31
482,0.0902,3.80145004960696e-06,3.32
483,0.0859,3.7863390063344276e-06,3.32
484,0.0836,3.7712279630618947e-06,3.33
485,0.0897,3.756116919789361e-06,3.34
486,0.086,3.741005876516828e-06,3.35
487,0.086,3.7258948332442957e-06,3.35
488,0.0825,3.710783789971762e-06,3.36
489,0.0865,3.695672746699229e-06,3.37
490,0.092,3.6805617034266954e-06,3.37
491,0.0901,3.665450660154163e-06,3.38
492,0.09,3.65033961688163e-06,3.39
493,0.0919,3.6352285736090965e-06,3.39
494,0.0877,3.6201175303365636e-06,3.4
495,0.089,3.605006487064031e-06,3.41
496,0.0938,3.5898954437914975e-06,3.41
497,0.0851,3.5747844005189655e-06,3.42
498,0.0848,3.559673357246432e-06,3.43
499,0.0871,3.5445623139738985e-06,3.43
500,0.0818,3.529451270701366e-06,3.44
501,0.0868,3.5143402274288328e-06,3.45
502,0.09,3.4992291841563e-06,3.45
503,0.0859,3.484118140883767e-06,3.46
504,0.0943,3.4690070976112346e-06,3.47
505,0.0948,3.4538960543387005e-06,3.48
506,0.093,3.438785011066168e-06,3.48
507,0.0843,3.423673967793635e-06,3.49
508,0.0834,3.4085629245211015e-06,3.5
509,0.0909,3.393451881248569e-06,3.5
510,0.0894,3.378340837976036e-06,3.51
511,0.0874,3.3632297947035025e-06,3.52
512,0.0887,3.34811875143097e-06,3.52
513,0.0864,3.333007708158437e-06,3.53
514,0.0843,3.3178966648859035e-06,3.54
515,0.0858,3.3027856216133706e-06,3.54
516,0.0839,3.287674578340838e-06,3.55
517,0.0812,3.2725635350683045e-06,3.56
518,0.085,3.257452491795772e-06,3.56
519,0.0835,3.2423414485232392e-06,3.57
520,0.0818,3.227230405250705e-06,3.58
521,0.0894,3.212119361978173e-06,3.59
522,0.0876,3.19700831870564e-06,3.59
523,0.0877,3.181897275433107e-06,3.6
524,0.0873,3.166786232160574e-06,3.61
525,0.0858,3.1516751888880417e-06,3.61
526,0.0823,3.1365641456155075e-06,3.62
527,0.0856,3.121453102342975e-06,3.63
528,0.0926,3.1063420590704414e-06,3.63
529,0.0853,3.0912310157979085e-06,3.64
530,0.0804,3.076119972525376e-06,3.65
531,0.0871,3.0610089292528424e-06,3.65
532,0.0861,3.0458978859803095e-06,3.66
533,0.0841,3.030786842707777e-06,3.67
534,0.0849,3.015675799435243e-06,3.67
535,0.0832,3.0005647561627105e-06,3.68
536,0.0808,2.9854537128901785e-06,3.69
537,0.0837,2.9703426696176444e-06,3.7
538,0.0851,2.9552316263451116e-06,3.7
539,0.0871,2.940120583072579e-06,3.71
540,0.0805,2.9250095398000454e-06,3.72
541,0.0841,2.909898496527512e-06,3.72
542,0.0761,2.89478745325498e-06,3.73
543,0.0858,2.8796764099824464e-06,3.74
544,0.0861,2.864565366709914e-06,3.74
545,0.0864,2.849454323437381e-06,3.75
546,0.0836,2.8343432801648474e-06,3.76
547,0.079,2.8192322368923146e-06,3.76
548,0.0891,2.804121193619782e-06,3.77
549,0.0827,2.7890101503472484e-06,3.78
550,0.0887,2.7738991070747156e-06,3.78
551,0.0838,2.758788063802183e-06,3.79
552,0.0786,2.7436770205296494e-06,3.8
553,0.0807,2.7285659772571166e-06,3.81
554,0.0819,2.7134549339845837e-06,3.81
555,0.0848,2.698343890712051e-06,3.82
556,0.0825,2.6832328474395176e-06,3.83
557,0.0861,2.6681218041669856e-06,3.83
558,0.0817,2.6530107608944515e-06,3.84
559,0.0848,2.6378997176219186e-06,3.85
560,0.0841,2.622788674349386e-06,3.85
561,0.082,2.6076776310768525e-06,3.86
562,0.0802,2.592566587804319e-06,3.87
563,0.0854,2.577455544531787e-06,3.87
564,0.0796,2.5623445012592535e-06,3.88
565,0.0836,2.547233457986721e-06,3.89
566,0.0876,2.532122414714187e-06,3.89
567,0.0852,2.5170113714416545e-06,3.9
568,0.0764,2.5019003281691216e-06,3.91
569,0.0774,2.486789284896588e-06,3.92
570,0.0809,2.4716782416240555e-06,3.92
571,0.0794,2.4565671983515226e-06,3.93
572,0.0795,2.441456155078989e-06,3.94
573,0.0865,2.4263451118064565e-06,3.94
574,0.0844,2.4112340685339236e-06,3.95
575,0.0843,2.39612302526139e-06,3.96
576,0.0851,2.3810119819888575e-06,3.96
577,0.0817,2.3659009387163246e-06,3.97
578,0.0802,2.350789895443791e-06,3.98
579,0.0826,2.3356788521712585e-06,3.98
580,0.0813,2.3205678088987256e-06,3.99
581,0.0861,2.305456765626192e-06,4.0
582,0.0808,2.2903457223536595e-06,4.0
583,0.076,2.2752346790811267e-06,4.01
584,0.0766,2.260123635808593e-06,4.02
585,0.0726,2.2450125925360605e-06,4.03
586,0.0761,2.2299015492635277e-06,4.03
587,0.0772,2.214790505990994e-06,4.04
588,0.0782,2.1996794627184615e-06,4.05
589,0.0742,2.1845684194459287e-06,4.05
590,0.0765,2.169457376173395e-06,4.06
591,0.076,2.1543463329008625e-06,4.07
592,0.0762,2.1392352896283297e-06,4.07
593,0.0723,2.124124246355796e-06,4.08
594,0.0759,2.1090132030832635e-06,4.09
595,0.0779,2.0939021598107307e-06,4.09
596,0.075,2.078791116538197e-06,4.1
597,0.0756,2.0636800732656645e-06,4.11
598,0.0765,2.0485690299931317e-06,4.11
599,0.0737,2.033457986720598e-06,4.12
600,0.0787,2.0183469434480655e-06,4.13
601,0.0752,2.0032359001755327e-06,4.13
602,0.0718,1.988124856902999e-06,4.14
603,0.0764,1.9730138136304666e-06,4.15
604,0.0778,1.957902770357933e-06,4.16
605,0.0793,1.9427917270854e-06,4.16
606,0.0732,1.9276806838128676e-06,4.17
607,0.0765,1.912569640540334e-06,4.18
608,0.0735,1.8974585972678012e-06,4.18
609,0.079,1.8823475539952686e-06,4.19
610,0.0778,1.867236510722735e-06,4.2
611,0.0745,1.852125467450202e-06,4.2
612,0.0733,1.8370144241776696e-06,4.21
613,0.0698,1.8219033809051359e-06,4.22
614,0.0755,1.806792337632603e-06,4.22
615,0.0741,1.7916812943600706e-06,4.23
616,0.073,1.7765702510875369e-06,4.24
617,0.0792,1.7614592078150038e-06,4.24
618,0.0782,1.7463481645424716e-06,4.25
619,0.0757,1.7312371212699377e-06,4.26
620,0.0797,1.716126077997405e-06,4.27
621,0.0776,1.7010150347248728e-06,4.27
622,0.0773,1.6859039914523389e-06,4.28
623,0.0785,1.670792948179806e-06,4.29
624,0.0751,1.6556819049072736e-06,4.29
625,0.0716,1.6405708616347399e-06,4.3
626,0.0711,1.625459818362207e-06,4.31
627,0.0731,1.6103487750896746e-06,4.31
628,0.0746,1.595237731817141e-06,4.32
629,0.0711,1.5801266885446083e-06,4.33
630,0.0757,1.5650156452720754e-06,4.33
