,loss,learning_rate,epoch
158,0.1378,7.930373323667997e-06,1.44
159,0.1474,7.910438564697356e-06,1.45
160,0.1396,7.890503805726713e-06,1.46
161,0.1451,7.870569046756072e-06,1.47
162,0.1445,7.85063428778543e-06,1.48
163,0.1288,7.830699528814788e-06,1.49
164,0.1381,7.810764769844147e-06,1.5
165,0.1461,7.790830010873505e-06,1.5
166,0.1389,7.770895251902864e-06,1.51
167,0.1384,7.750960492932223e-06,1.52
168,0.1341,7.73102573396158e-06,1.53
169,0.1366,7.711090974990939e-06,1.54
170,0.1326,7.691156216020298e-06,1.55
171,0.133,7.671221457049657e-06,1.56
172,0.1336,7.651286698079014e-06,1.57
173,0.1349,7.631351939108373e-06,1.58
174,0.1377,7.6114171801377315e-06,1.59
175,0.1321,7.591482421167089e-06,1.59
176,0.1332,7.571547662196448e-06,1.6
177,0.1441,7.551612903225806e-06,1.61
178,0.1365,7.531678144255164e-06,1.62
179,0.1392,7.511743385284525e-06,1.63
180,0.1375,7.491808626313881e-06,1.64
181,0.1318,7.47187386734324e-06,1.65
182,0.1369,7.451939108372598e-06,1.66
183,0.1433,7.432004349401957e-06,1.67
184,0.1336,7.412069590431316e-06,1.68
185,0.1288,7.392134831460675e-06,1.69
186,0.1417,7.372200072490034e-06,1.69
187,0.1327,7.352265313519391e-06,1.7
188,0.1294,7.332330554548749e-06,1.71
189,0.1334,7.312395795578107e-06,1.72
190,0.1382,7.292461036607466e-06,1.73
191,0.1353,7.2725262776368245e-06,1.74
192,0.1277,7.2525915186661835e-06,1.75
193,0.1263,7.2326567596955426e-06,1.76
194,0.1404,7.212722000724901e-06,1.77
195,0.1346,7.192787241754259e-06,1.78
196,0.1315,7.172852482783616e-06,1.79
197,0.1347,7.152917723812975e-06,1.79
198,0.1348,7.132982964842334e-06,1.8
199,0.1282,7.113048205871692e-06,1.81
200,0.1292,7.093113446901051e-06,1.82
201,0.1247,7.0731786879304096e-06,1.83
202,0.1305,7.053243928959768e-06,1.84
203,0.1327,7.033309169989127e-06,1.85
204,0.1314,7.013374411018484e-06,1.86
205,0.1323,6.993439652047843e-06,1.87
206,0.1336,6.973504893077202e-06,1.88
207,0.1363,6.953570134106561e-06,1.88
208,0.1275,6.93363537513592e-06,1.89
209,0.1324,6.913700616165277e-06,1.9
210,0.1237,6.8937658571946356e-06,1.91
211,0.1285,6.8738310982239946e-06,1.92
212,0.1202,6.853896339253352e-06,1.93
213,0.1307,6.833961580282711e-06,1.94
214,0.1376,6.81402682131207e-06,1.95
215,0.1335,6.794092062341429e-06,1.96
216,0.1314,6.774157303370786e-06,1.97
217,0.1331,6.754222544400145e-06,1.98
218,0.1322,6.734287785429503e-06,1.98
219,0.1298,6.7143530264588616e-06,1.99
220,0.1288,6.694418267488221e-06,2.0
221,0.1164,6.674483508517579e-06,2.01
222,0.1255,6.654548749546938e-06,2.02
223,0.1214,6.634613990576295e-06,2.03
224,0.1234,6.614679231605654e-06,2.04
225,0.123,6.594744472635012e-06,2.05
226,0.1199,6.57480971366437e-06,2.06
227,0.1236,6.554874954693729e-06,2.07
228,0.1127,6.5349401957230884e-06,2.08
229,0.125,6.515005436752447e-06,2.08
230,0.1226,6.495070677781805e-06,2.09
231,0.1284,6.475135918811164e-06,2.1
232,0.1203,6.45520115984052e-06,2.11
233,0.1233,6.435266400869881e-06,2.12
234,0.1169,6.415331641899238e-06,2.13
235,0.1291,6.395396882928597e-06,2.14
236,0.1133,6.375462123957956e-06,2.15
237,0.1258,6.355527364987315e-06,2.16
238,0.124,6.335592606016673e-06,2.17
239,0.1222,6.315657847046032e-06,2.17
240,0.1212,6.29572308807539e-06,2.18
241,0.1297,6.275788329104748e-06,2.19
242,0.1211,6.255853570134107e-06,2.2
243,0.1228,6.235918811163465e-06,2.21
244,0.1174,6.215984052192824e-06,2.22
245,0.1172,6.1960492932221814e-06,2.23
246,0.124,6.1761145342515404e-06,2.24
247,0.1228,6.156179775280899e-06,2.25
248,0.1276,6.136245016310257e-06,2.26
249,0.1167,6.116310257339616e-06,2.27
250,0.1191,6.096375498368975e-06,2.27
251,0.125,6.076440739398333e-06,2.28
252,0.1203,6.056505980427692e-06,2.29
253,0.1124,6.03657122145705e-06,2.3
254,0.1198,6.0166364624864074e-06,2.31
255,0.1149,5.996701703515766e-06,2.32
256,0.1238,5.976766944545125e-06,2.33
257,0.1184,5.956832185574484e-06,2.34
258,0.1154,5.936897426603843e-06,2.35
259,0.1113,5.9169626676332e-06,2.36
260,0.1203,5.897027908662559e-06,2.36
261,0.1201,5.877093149691916e-06,2.37
262,0.1232,5.8571583907212744e-06,2.38
263,0.1144,5.837223631750635e-06,2.39
264,0.1207,5.817288872779993e-06,2.4
265,0.1254,5.7973541138093515e-06,2.41
266,0.1213,5.7774193548387105e-06,2.42
267,0.1225,5.757484595868068e-06,2.43
268,0.1203,5.737549836897426e-06,2.44
269,0.1214,5.717615077926783e-06,2.45
270,0.1248,5.697680318956144e-06,2.46
271,0.1187,5.677745559985502e-06,2.46
272,0.1139,5.657810801014861e-06,2.47
273,0.1206,5.637876042044219e-06,2.48
274,0.1245,5.617941283073578e-06,2.49
275,0.1156,5.598006524102935e-06,2.5
276,0.123,5.578071765132294e-06,2.51
277,0.1173,5.558137006161653e-06,2.52
278,0.114,5.538202247191011e-06,2.53
279,0.1164,5.51826748822037e-06,2.54
280,0.1172,5.498332729249729e-06,2.55
281,0.1158,5.478397970279087e-06,2.56
282,0.1169,5.458463211308445e-06,2.56
283,0.1072,5.438528452337803e-06,2.57
284,0.1179,5.418593693367162e-06,2.58
285,0.112,5.39865893439652e-06,2.59
286,0.1155,5.378724175425879e-06,2.6
287,0.1082,5.358789416455238e-06,2.61
288,0.112,5.338854657484596e-06,2.62
289,0.1092,5.318919898513954e-06,2.63
290,0.1193,5.298985139543312e-06,2.64
291,0.1177,5.27905038057267e-06,2.65
292,0.1242,5.25911562160203e-06,2.65
293,0.1243,5.2391808626313885e-06,2.66
294,0.1246,5.2192461036607475e-06,2.67
295,0.117,5.199311344690105e-06,2.68
296,0.1135,5.179376585719463e-06,2.69
297,0.1118,5.159441826748821e-06,2.7
298,0.1165,5.13950706777818e-06,2.71
299,0.1218,5.119572308807539e-06,2.72
300,0.1122,5.099637549836897e-06,2.73
301,0.112,5.079702790866256e-06,2.74
302,0.1203,5.059768031895614e-06,2.75
303,0.1184,5.039833272924972e-06,2.75
304,0.1185,5.0198985139543325e-06,2.76
305,0.1178,4.999963754983689e-06,2.77
306,0.1125,4.980028996013048e-06,2.78
307,0.1143,4.960094237042407e-06,2.79
308,0.1133,4.940159478071765e-06,2.8
309,0.122,4.920224719101123e-06,2.81
310,0.1175,4.900289960130482e-06,2.82
311,0.1189,4.8803552011598405e-06,2.83
312,0.1216,4.860420442189199e-06,2.84
313,0.1151,4.840485683218557e-06,2.85
314,0.1127,4.820550924247916e-06,2.85
315,0.1195,4.800616165277275e-06,2.86
316,0.1203,4.780681406306632e-06,2.87
317,0.1219,4.760746647335991e-06,2.88
318,0.1114,4.74081188836535e-06,2.89
319,0.1216,4.720877129394708e-06,2.9
320,0.1124,4.7009423704240665e-06,2.91
321,0.1119,4.6810076114534256e-06,2.92
322,0.1207,4.661072852482784e-06,2.93
323,0.109,4.641138093512142e-06,2.94
324,0.117,4.6212033345415e-06,2.94
325,0.1138,4.601268575570859e-06,2.95
326,0.1143,4.581333816600218e-06,2.96
327,0.1175,4.561399057629575e-06,2.97
328,0.1195,4.541464298658934e-06,2.98
329,0.107,4.521529539688293e-06,2.99
330,0.1077,4.501594780717651e-06,3.0
331,0.1075,4.48166002174701e-06,3.01
332,0.1067,4.461725262776368e-06,3.02
333,0.1082,4.441790503805727e-06,3.03
334,0.1024,4.421855744835085e-06,3.04
335,0.1129,4.401920985864443e-06,3.04
336,0.1086,4.381986226893802e-06,3.05
337,0.1038,4.3620514679231596e-06,3.06
338,0.1024,4.3421167089525186e-06,3.07
339,0.1069,4.3221819499818776e-06,3.08
340,0.1101,4.302247191011237e-06,3.09
341,0.1014,4.282312432040594e-06,3.1
342,0.1042,4.262377673069953e-06,3.11
343,0.1051,4.242442914099311e-06,3.12
344,0.1094,4.22250815512867e-06,3.13
345,0.1046,4.202573396158028e-06,3.14
346,0.1061,4.182638637187386e-06,3.14
347,0.1042,4.162703878216745e-06,3.15
348,0.1017,4.142769119246103e-06,3.16
349,0.1038,4.122834360275462e-06,3.17
350,0.1065,4.102899601304821e-06,3.18
351,0.1107,4.08296484233418e-06,3.19
352,0.1094,4.063030083363537e-06,3.2
353,0.098,4.043095324392896e-06,3.21
354,0.1097,4.023160565422254e-06,3.22
355,0.1065,4.003225806451612e-06,3.23
356,0.1096,3.9832910474809714e-06,3.23
357,0.1034,3.96335628851033e-06,3.24
358,0.1087,3.943421529539689e-06,3.25
359,0.103,3.923486770569046e-06,3.26
360,0.1084,3.903552011598405e-06,3.27
361,0.1105,3.883617252627764e-06,3.28
362,0.1066,3.863682493657123e-06,3.29
363,0.1112,3.84374773468648e-06,3.3
364,0.104,3.823812975715839e-06,3.31
365,0.1071,3.8038782167451974e-06,3.32
366,0.105,3.7839434577745556e-06,3.33
367,0.1026,3.764008698803914e-06,3.33
368,0.1125,3.744073939833273e-06,3.34
369,0.1054,3.724139180862632e-06,3.35
370,0.1017,3.704204421891989e-06,3.36
371,0.1074,3.684269662921348e-06,3.37
372,0.0992,3.664334903950707e-06,3.38
373,0.1052,3.644400144980064e-06,3.39
374,0.1134,3.6244653860094234e-06,3.4
375,0.1089,3.604530627038782e-06,3.41
376,0.106,3.584595868068141e-06,3.42
377,0.1088,3.5646611090974988e-06,3.43
378,0.1035,3.5447263501268574e-06,3.43
379,0.1071,3.524791591156216e-06,3.44
380,0.1026,3.5048568321855745e-06,3.45
381,0.1089,3.4849220732149323e-06,3.46
382,0.1035,3.4649873142442913e-06,3.47
383,0.1075,3.4450525552736503e-06,3.48
384,0.1053,3.4251177963030076e-06,3.49
385,0.0974,3.405183037332367e-06,3.5
386,0.1044,3.3852482783617252e-06,3.51
387,0.1072,3.3653135193910842e-06,3.52
388,0.1013,3.345378760420442e-06,3.52
389,0.1045,3.3254440014498006e-06,3.53
390,0.1147,3.305509242479159e-06,3.54
391,0.1085,3.285574483508517e-06,3.55
392,0.1063,3.265639724537876e-06,3.56
393,0.0984,3.2457049655672345e-06,3.57
394,0.0986,3.2257702065965935e-06,3.58
395,0.1091,3.205835447625951e-06,3.59
396,0.1031,3.1859006886553094e-06,3.6
397,0.104,3.1659659296846684e-06,3.61
398,0.109,3.1460311707140274e-06,3.62
399,0.106,3.1260964117433847e-06,3.62
400,0.1046,3.106161652772744e-06,3.63
401,0.0993,3.0862268938021023e-06,3.64
402,0.1038,3.06629213483146e-06,3.65
403,0.1098,3.046357375860819e-06,3.66
404,0.111,3.0264226168901777e-06,3.67
405,0.102,3.0064878579195362e-06,3.68
406,0.1063,2.986553098948894e-06,3.69
407,0.101,2.9666183399782526e-06,3.7
408,0.1079,2.9466835810076116e-06,3.71
409,0.1037,2.9267488220369693e-06,3.72
410,0.1051,2.906814063066328e-06,3.72
411,0.1107,2.8868793040956873e-06,3.73
412,0.1045,2.8669445451250455e-06,3.74
413,0.104,2.8470097861544032e-06,3.75
414,0.1128,2.8270750271837623e-06,3.76
415,0.1075,2.807140268213121e-06,3.77
416,0.1048,2.7872055092424794e-06,3.78
417,0.1025,2.767270750271837e-06,3.79
418,0.1069,2.747335991301196e-06,3.8
419,0.1011,2.7274012323305548e-06,3.81
420,0.1047,2.7074664733599125e-06,3.81
421,0.1053,2.687531714389271e-06,3.82
422,0.1056,2.6675969554186297e-06,3.83
423,0.1053,2.6476621964479887e-06,3.84
424,0.1064,2.6277274374773464e-06,3.85
425,0.1023,2.6077926785067054e-06,3.86
426,0.1042,2.5878579195360644e-06,3.87
427,0.0962,2.567923160565422e-06,3.88
428,0.0963,2.5479884015947804e-06,3.89
429,0.098,2.5280536426241394e-06,3.9
430,0.1061,2.508118883653498e-06,3.91
431,0.1047,2.4881841246828557e-06,3.91
432,0.1022,2.4682493657122143e-06,3.92
433,0.1056,2.4483146067415733e-06,3.93
434,0.1047,2.428379847770932e-06,3.94
435,0.1094,2.4084450888002896e-06,3.95
436,0.098,2.388510329829648e-06,3.96
437,0.1046,2.368575570859007e-06,3.97
438,0.1037,2.348640811888365e-06,3.98
439,0.1041,2.3287060529177235e-06,3.99
440,0.1055,2.3087712939470825e-06,4.0
441,0.1136,2.288836534976441e-06,4.01
442,0.0958,2.268901776005799e-06,4.01
443,0.0967,2.2489670170351575e-06,4.02
444,0.0974,2.2290322580645165e-06,4.03
445,0.099,2.209097499093874e-06,4.04
446,0.097,2.189162740123233e-06,4.05
447,0.098,2.1692279811525914e-06,4.06
448,0.0972,2.1492932221819504e-06,4.07
449,0.0989,2.129358463211308e-06,4.08
450,0.1039,2.1094237042406667e-06,4.09
451,0.1018,2.0894889452700257e-06,4.1
452,0.0967,2.069554186299383e-06,4.1
453,0.1006,2.049619427328742e-06,4.11
454,0.1012,2.0296846683581006e-06,4.12
455,0.0992,2.0097499093874597e-06,4.13
456,0.0971,1.9898151504168174e-06,4.14
457,0.098,1.969880391446176e-06,4.15
458,0.0959,1.949945632475535e-06,4.16
459,0.0958,1.9300108735048936e-06,4.17
460,0.0914,1.9100761145342513e-06,4.18
461,0.1068,1.89014135556361e-06,4.19
462,0.0918,1.870206596592969e-06,4.2
463,0.099,1.8502718376223267e-06,4.2
464,0.1018,1.8303370786516852e-06,4.21
465,0.1058,1.8104023196810438e-06,4.22
466,0.0969,1.7904675607104028e-06,4.23
467,0.099,1.7705328017397606e-06,4.24
468,0.0946,1.7505980427691192e-06,4.25
469,0.0962,1.7306632837984782e-06,4.26
470,0.0908,1.7107285248278355e-06,4.27
471,0.0965,1.6907937658571947e-06,4.28
472,0.0951,1.6708590068865529e-06,4.29
473,0.0972,1.650924247915912e-06,4.3
474,0.0965,1.6309894889452698e-06,4.3
475,0.1033,1.6110547299746284e-06,4.31
476,0.1021,1.591119971003987e-06,4.32
477,0.101,1.571185212033346e-06,4.33
478,0.0943,1.5512504530627038e-06,4.34
479,0.0916,1.5313156940920623e-06,4.35
480,0.0949,1.511380935121421e-06,4.36
481,0.0953,1.4914461761507787e-06,4.37
482,0.0951,1.4715114171801375e-06,4.38
483,0.0905,1.4515766582094963e-06,4.39
484,0.0964,1.4316418992388553e-06,4.39
485,0.0973,1.4117071402682126e-06,4.4
486,0.0969,1.3917723812975716e-06,4.41
487,0.0927,1.3718376223269302e-06,4.42
488,0.0972,1.3519028633562881e-06,4.43
489,0.1003,1.331968104385647e-06,4.44
490,0.101,1.3120333454150055e-06,4.45
491,0.1003,1.2920985864443641e-06,4.46
492,0.1001,1.2721638274737219e-06,4.47
493,0.0997,1.2522290685030809e-06,4.48
494,0.0942,1.2322943095324395e-06,4.49
495,0.092,1.2123595505617985e-06,4.49
496,0.0975,1.1924247915911558e-06,4.5
497,0.098,1.1724900326205148e-06,4.51
498,0.0952,1.1525552736498734e-06,4.52
499,0.0955,1.1326205146792311e-06,4.53
500,0.0938,1.1126857557085901e-06,4.54
501,0.0978,1.0927509967379487e-06,4.55
502,0.0944,1.0728162377673073e-06,4.56
503,0.0993,1.052881478796665e-06,4.57
504,0.0901,1.032946719826024e-06,4.58
505,0.0934,1.0130119608553826e-06,4.58
506,0.1015,9.930772018847404e-07,4.59
507,0.0942,9.73142442914099e-07,4.6
508,0.0949,9.532076839434579e-07,4.61
509,0.0971,9.332729249728166e-07,4.62
510,0.0937,9.133381660021742e-07,4.63
511,0.0955,8.934034070315331e-07,4.64
512,0.096,8.734686480608919e-07,4.65
513,0.0947,8.535338890902506e-07,4.66
514,0.0991,8.335991301196083e-07,4.67
515,0.0945,8.136643711489669e-07,4.68
516,0.0995,7.937296121783258e-07,4.68
517,0.0959,7.737948532076835e-07,4.69
518,0.0952,7.538600942370422e-07,4.7
519,0.1015,7.33925335266401e-07,4.71
520,0.0977,7.139905762957598e-07,4.72
521,0.0906,6.940558173251175e-07,4.73
522,0.0967,6.741210583544764e-07,4.74
523,0.0966,6.54186299383835e-07,4.75
524,0.0934,6.342515404131927e-07,4.76
525,0.0991,6.143167814425514e-07,4.77
526,0.0979,5.943820224719102e-07,4.78
527,0.0913,5.74447263501269e-07,4.78
528,0.0957,5.545125045306266e-07,4.79
529,0.0967,5.345777455599854e-07,4.8
530,0.0994,5.146429865893441e-07,4.81
531,0.1011,4.947082276187029e-07,4.82
532,0.0944,4.747734686480606e-07,4.83
533,0.0934,4.548387096774194e-07,4.84
534,0.0916,4.3490395070677815e-07,4.85
535,0.0964,4.1496919173613584e-07,4.86
536,0.0934,3.9503443276549464e-07,4.87
537,0.093,3.750996737948534e-07,4.87
538,0.0938,3.5516491482421213e-07,4.88
539,0.092,3.352301558535698e-07,4.89
540,0.0945,3.1529539688292856e-07,4.9
541,0.0935,2.9536063791228736e-07,4.91
542,0.0936,2.7542587894164505e-07,4.92
543,0.0979,2.554911199710038e-07,4.93
544,0.0912,2.3555636100036256e-07,4.94
545,0.0965,2.1562160202972134e-07,4.95
546,0.0932,1.95686843059079e-07,4.96
547,0.0924,1.7575208408843777e-07,4.97
548,0.0929,1.5581732511779654e-07,4.97
549,0.0917,1.358825661471553e-07,4.98
550,0.0981,1.1594780717651297e-07,4.99
