,loss,learning_rate,epoch
144,0.1385,8.748533097449507e-06,1.07
145,0.1386,8.732316084328469e-06,1.08
146,0.14,8.71609907120743e-06,1.08
147,0.1488,8.699882058086394e-06,1.09
148,0.1404,8.683665044965356e-06,1.1
149,0.1413,8.667448031844318e-06,1.11
150,0.1459,8.65123101872328e-06,1.11
151,0.1412,8.635014005602241e-06,1.12
152,0.1538,8.618796992481205e-06,1.13
153,0.1464,8.602579979360165e-06,1.14
154,0.1439,8.586362966239129e-06,1.14
155,0.1389,8.57014595311809e-06,1.15
156,0.1468,8.553928939997052e-06,1.16
157,0.1417,8.537711926876014e-06,1.16
158,0.1367,8.521494913754976e-06,1.17
159,0.1477,8.50527790063394e-06,1.18
160,0.1506,8.489060887512901e-06,1.19
161,0.1388,8.472843874391863e-06,1.19
162,0.135,8.456626861270825e-06,1.2
163,0.1373,8.440409848149787e-06,1.21
164,0.1303,8.42419283502875e-06,1.22
165,0.1473,8.407975821907712e-06,1.22
166,0.1409,8.391758808786674e-06,1.23
167,0.1427,8.375541795665636e-06,1.24
168,0.1367,8.359324782544597e-06,1.25
169,0.1391,8.343107769423561e-06,1.25
170,0.1345,8.326890756302521e-06,1.26
171,0.1406,8.310673743181484e-06,1.27
172,0.1362,8.294456730060446e-06,1.28
173,0.1381,8.278239716939408e-06,1.28
174,0.1423,8.26202270381837e-06,1.29
175,0.1368,8.245805690697332e-06,1.3
176,0.1377,8.229588677576295e-06,1.3
177,0.1395,8.213371664455257e-06,1.31
178,0.136,8.197154651334219e-06,1.32
179,0.1335,8.18093763821318e-06,1.33
180,0.14,8.164720625092142e-06,1.33
181,0.1269,8.148503611971106e-06,1.34
182,0.1351,8.132286598850068e-06,1.35
183,0.1352,8.11606958572903e-06,1.36
184,0.1334,8.099852572607991e-06,1.36
185,0.1289,8.083635559486953e-06,1.37
186,0.1298,8.067418546365917e-06,1.38
187,0.1341,8.051201533244877e-06,1.39
188,0.1385,8.03498452012384e-06,1.39
189,0.1303,8.018767507002802e-06,1.4
190,0.1344,8.002550493881764e-06,1.41
191,0.1429,7.986333480760726e-06,1.42
192,0.1357,7.970116467639688e-06,1.42
193,0.1363,7.953899454518651e-06,1.43
194,0.126,7.937682441397613e-06,1.44
195,0.1305,7.921465428276575e-06,1.44
196,0.1371,7.905248415155537e-06,1.45
197,0.1298,7.889031402034498e-06,1.46
198,0.1252,7.872814388913462e-06,1.47
199,0.1369,7.856597375792424e-06,1.47
200,0.1367,7.840380362671385e-06,1.48
201,0.1369,7.824163349550347e-06,1.49
202,0.1243,7.807946336429309e-06,1.5
203,0.1384,7.791729323308273e-06,1.5
204,0.1313,7.775512310187233e-06,1.51
205,0.1243,7.759295297066196e-06,1.52
206,0.1334,7.743078283945158e-06,1.53
207,0.1289,7.72686127082412e-06,1.53
208,0.1312,7.710644257703082e-06,1.54
209,0.1314,7.694427244582043e-06,1.55
210,0.1327,7.678210231461007e-06,1.56
211,0.1313,7.661993218339969e-06,1.56
212,0.1319,7.64577620521893e-06,1.57
213,0.1334,7.629559192097892e-06,1.58
214,0.1328,7.613342178976853e-06,1.58
215,0.1251,7.597125165855817e-06,1.59
216,0.127,7.580908152734779e-06,1.6
217,0.1256,7.5646911396137405e-06,1.61
218,0.1322,7.548474126492702e-06,1.61
219,0.1295,7.532257113371664e-06,1.62
220,0.1293,7.516040100250628e-06,1.63
221,0.133,7.499823087129588e-06,1.64
222,0.1305,7.483606074008551e-06,1.64
223,0.1182,7.467389060887513e-06,1.65
224,0.133,7.451172047766475e-06,1.66
225,0.1284,7.434955034645438e-06,1.67
226,0.1305,7.4187380215243985e-06,1.67
227,0.1297,7.402521008403362e-06,1.68
228,0.1332,7.386303995282324e-06,1.69
229,0.1324,7.370086982161286e-06,1.7
230,0.1275,7.3538699690402474e-06,1.7
231,0.1303,7.337652955919209e-06,1.71
232,0.1217,7.321435942798173e-06,1.72
233,0.1226,7.305218929677133e-06,1.72
234,0.1187,7.289001916556096e-06,1.73
235,0.1284,7.272784903435058e-06,1.74
236,0.1227,7.25656789031402e-06,1.75
237,0.1243,7.2403508771929835e-06,1.75
238,0.1208,7.224133864071944e-06,1.76
239,0.1208,7.207916850950907e-06,1.77
240,0.1263,7.191699837829869e-06,1.78
241,0.1186,7.175482824708831e-06,1.78
242,0.1264,7.1592658115877926e-06,1.79
243,0.1191,7.143048798466754e-06,1.8
244,0.1243,7.126831785345718e-06,1.81
245,0.1211,7.11061477222468e-06,1.81
246,0.131,7.0943977591036415e-06,1.82
247,0.1261,7.078180745982603e-06,1.83
248,0.1256,7.061963732861565e-06,1.84
249,0.1289,7.045746719740529e-06,1.84
250,0.121,7.029529706619489e-06,1.85
251,0.1182,7.013312693498452e-06,1.86
252,0.1279,6.997095680377414e-06,1.86
253,0.1287,6.980878667256376e-06,1.87
254,0.1239,6.964661654135339e-06,1.88
255,0.1219,6.9484446410142995e-06,1.89
256,0.1185,6.932227627893263e-06,1.89
257,0.1264,6.916010614772225e-06,1.9
258,0.1247,6.899793601651187e-06,1.91
259,0.1252,6.8835765885301484e-06,1.92
260,0.1232,6.86735957540911e-06,1.92
261,0.1268,6.851142562288074e-06,1.93
262,0.1203,6.8349255491670356e-06,1.94
263,0.1136,6.818708536045997e-06,1.95
264,0.1218,6.802491522924959e-06,1.95
265,0.1206,6.786274509803921e-06,1.96
266,0.1204,6.7700574966828845e-06,1.97
267,0.1163,6.7538404835618455e-06,1.98
268,0.1209,6.737623470440808e-06,1.98
269,0.1215,6.72140645731977e-06,1.99
270,0.1245,6.705189444198732e-06,2.0
271,0.1168,6.688972431077695e-06,2.01
272,0.1099,6.672755417956655e-06,2.01
273,0.1115,6.656538404835619e-06,2.02
274,0.1084,6.640321391714581e-06,2.03
275,0.1144,6.6241043785935425e-06,2.03
276,0.1047,6.607887365472504e-06,2.04
277,0.121,6.591670352351466e-06,2.05
278,0.1169,6.57545333923043e-06,2.06
279,0.1103,6.5592363261093906e-06,2.06
280,0.11,6.543019312988353e-06,2.07
281,0.1062,6.526802299867315e-06,2.08
282,0.11,6.510585286746277e-06,2.09
283,0.1143,6.49436827362524e-06,2.09
284,0.1131,6.478151260504202e-06,2.1
285,0.1062,6.461934247383164e-06,2.11
286,0.1105,6.445717234262126e-06,2.12
287,0.1117,6.429500221141088e-06,2.12
288,0.1115,6.413283208020051e-06,2.13
289,0.1143,6.397066194899011e-06,2.14
290,0.1108,6.380849181777975e-06,2.15
291,0.107,6.3646321686569365e-06,2.15
292,0.1152,6.348415155535898e-06,2.16
293,0.1011,6.33219814241486e-06,2.17
294,0.1064,6.315981129293822e-06,2.17
295,0.1082,6.2997641161727855e-06,2.18
296,0.1127,6.283547103051747e-06,2.19
297,0.1071,6.267330089930709e-06,2.2
298,0.1051,6.251113076809671e-06,2.2
299,0.1155,6.234896063688633e-06,2.21
300,0.1085,6.218679050567596e-06,2.22
301,0.1079,6.202462037446557e-06,2.23
302,0.1102,6.18624502432552e-06,2.23
303,0.114,6.170028011204482e-06,2.24
304,0.1208,6.1538109980834435e-06,2.25
305,0.1081,6.137593984962407e-06,2.26
306,0.1091,6.121376971841369e-06,2.26
307,0.1104,6.105159958720331e-06,2.27
308,0.1046,6.088942945599292e-06,2.28
309,0.1057,6.072725932478254e-06,2.29
310,0.1108,6.056508919357216e-06,2.29
311,0.1132,6.040291906236178e-06,2.3
312,0.1022,6.024074893115141e-06,2.31
313,0.1116,6.007857879994102e-06,2.31
314,0.1133,5.991640866873065e-06,2.32
315,0.1114,5.975423853752027e-06,2.33
316,0.1091,5.959206840630989e-06,2.34
317,0.1088,5.942989827509952e-06,2.34
318,0.1125,5.926772814388914e-06,2.35
319,0.1064,5.910555801267876e-06,2.36
320,0.103,5.8943387881468375e-06,2.37
321,0.1111,5.878121775025799e-06,2.37
322,0.1134,5.861904761904763e-06,2.38
323,0.1079,5.845687748783724e-06,2.39
324,0.1075,5.8294707356626865e-06,2.4
325,0.1058,5.813253722541648e-06,2.4
326,0.1145,5.79703670942061e-06,2.41
327,0.1062,5.780819696299572e-06,2.42
328,0.1043,5.764602683178534e-06,2.43
329,0.1098,5.748385670057497e-06,2.43
330,0.1132,5.732168656936459e-06,2.44
331,0.1076,5.715951643815421e-06,2.45
332,0.1043,5.699734630694383e-06,2.45
333,0.1133,5.6835176175733445e-06,2.46
334,0.1108,5.667300604452308e-06,2.47
335,0.1121,5.651083591331269e-06,2.48
336,0.1025,5.634866578210232e-06,2.48
337,0.106,5.618649565089193e-06,2.49
338,0.1087,5.602432551968155e-06,2.5
339,0.1063,5.586215538847119e-06,2.51
340,0.0996,5.5699985257260805e-06,2.51
341,0.1107,5.553781512605042e-06,2.52
342,0.111,5.537564499484004e-06,2.53
343,0.1084,5.521347486362966e-06,2.54
344,0.1035,5.505130473241928e-06,2.54
345,0.1085,5.4889134601208904e-06,2.55
346,0.1042,5.472696446999853e-06,2.56
347,0.1072,5.456479433878814e-06,2.57
348,0.1128,5.440262420757777e-06,2.57
349,0.1064,5.4240454076367385e-06,2.58
350,0.1062,5.4078283945157e-06,2.59
351,0.1061,5.391611381394664e-06,2.59
352,0.1089,5.375394368273624e-06,2.6
353,0.1123,5.3591773551525875e-06,2.61
354,0.1054,5.342960342031549e-06,2.62
355,0.1055,5.326743328910511e-06,2.62
356,0.1036,5.310526315789475e-06,2.63
357,0.1154,5.2943093026684356e-06,2.64
358,0.1,5.278092289547398e-06,2.65
359,0.1038,5.26187527642636e-06,2.65
360,0.107,5.245658263305322e-06,2.66
361,0.1039,5.229441250184284e-06,2.67
362,0.1047,5.2132242370632455e-06,2.68
363,0.112,5.197007223942209e-06,2.68
364,0.107,5.180790210821169e-06,2.69
365,0.1001,5.164573197700133e-06,2.7
366,0.1078,5.148356184579094e-06,2.71
367,0.1087,5.132139171458056e-06,2.71
368,0.1061,5.11592215833702e-06,2.72
369,0.101,5.099705145215981e-06,2.73
370,0.1015,5.083488132094943e-06,2.73
371,0.1128,5.067271118973905e-06,2.74
372,0.105,5.051054105852867e-06,2.75
373,0.1132,5.034837092731829e-06,2.76
374,0.1037,5.018620079610791e-06,2.76
375,0.1087,5.002403066489754e-06,2.77
376,0.0984,4.986186053368716e-06,2.78
377,0.1051,4.969969040247678e-06,2.79
378,0.1074,4.9537520271266395e-06,2.79
379,0.1073,4.937535014005602e-06,2.8
380,0.1079,4.921318000884564e-06,2.81
381,0.1043,4.905100987763527e-06,2.82
382,0.1033,4.8888839746424885e-06,2.82
383,0.1031,4.87266696152145e-06,2.83
384,0.0996,4.856449948400413e-06,2.84
385,0.101,4.840232935279375e-06,2.85
386,0.1046,4.824015922158337e-06,2.85
387,0.1033,4.807798909037299e-06,2.86
388,0.1062,4.791581895916261e-06,2.87
389,0.102,4.775364882795223e-06,2.87
390,0.1077,4.7591478696741855e-06,2.88
391,0.1026,4.742930856553147e-06,2.89
392,0.1029,4.72671384343211e-06,2.9
393,0.1055,4.710496830311072e-06,2.9
394,0.1014,4.694279817190034e-06,2.91
395,0.1038,4.678062804068996e-06,2.92
396,0.1005,4.661845790947958e-06,2.93
397,0.107,4.64562877782692e-06,2.93
398,0.1039,4.6294117647058825e-06,2.94
399,0.1028,4.613194751584844e-06,2.95
400,0.1025,4.596977738463806e-06,2.96
401,0.1026,4.580760725342769e-06,2.96
402,0.104,4.564543712221731e-06,2.97
403,0.1037,4.548326699100693e-06,2.98
404,0.1009,4.532109685979655e-06,2.99
405,0.0991,4.515892672858617e-06,2.99
406,0.0974,4.499675659737579e-06,3.0
407,0.0907,4.483458646616541e-06,3.01
408,0.1055,4.467241633495503e-06,3.01
409,0.0924,4.451024620374466e-06,3.02
410,0.0908,4.434807607253428e-06,3.03
411,0.0906,4.4185905941323895e-06,3.04
412,0.0911,4.402373581011352e-06,3.04
413,0.0893,4.386156567890314e-06,3.05
414,0.0881,4.369939554769276e-06,3.06
415,0.096,4.353722541648238e-06,3.07
416,0.0965,4.3375055285272e-06,3.07
417,0.0936,4.321288515406162e-06,3.08
418,0.0889,4.305071502285125e-06,3.09
419,0.0925,4.2888544891640865e-06,3.1
420,0.0913,4.272637476043049e-06,3.1
421,0.092,4.256420462922011e-06,3.11
422,0.093,4.240203449800973e-06,3.12
423,0.0914,4.2239864366799354e-06,3.13
424,0.0936,4.207769423558897e-06,3.13
425,0.0911,4.191552410437859e-06,3.14
426,0.0881,4.175335397316822e-06,3.15
427,0.0939,4.1591183841957835e-06,3.15
428,0.0935,4.142901371074745e-06,3.16
429,0.091,4.126684357953708e-06,3.17
430,0.0946,4.11046734483267e-06,3.18
431,0.0883,4.094250331711632e-06,3.18
432,0.0949,4.078033318590594e-06,3.19
433,0.0994,4.061816305469556e-06,3.2
434,0.0909,4.045599292348519e-06,3.21
435,0.0891,4.0293822792274805e-06,3.21
436,0.0946,4.013165266106442e-06,3.22
437,0.0929,3.996948252985404e-06,3.23
438,0.0923,3.980731239864367e-06,3.24
439,0.0965,3.964514226743329e-06,3.24
440,0.0943,3.948297213622291e-06,3.25
441,0.086,3.932080200501253e-06,3.26
442,0.0878,3.915863187380215e-06,3.27
443,0.0978,3.899646174259178e-06,3.27
444,0.0925,3.88342916113814e-06,3.28
445,0.0915,3.867212148017102e-06,3.29
446,0.0948,3.850995134896064e-06,3.3
447,0.0923,3.834778121775026e-06,3.3
448,0.09,3.8185611086539875e-06,3.31
449,0.0925,3.8023440955329506e-06,3.32
450,0.0938,3.7861270824119124e-06,3.32
451,0.0862,3.769910069290874e-06,3.33
452,0.0878,3.753693056169836e-06,3.34
453,0.092,3.7374760430487982e-06,3.35
454,0.087,3.72125902992776e-06,3.35
455,0.0893,3.705042016806723e-06,3.36
456,0.0877,3.688825003685685e-06,3.37
457,0.0912,3.6726079905646467e-06,3.38
458,0.0911,3.6563909774436086e-06,3.38
459,0.0923,3.640173964322571e-06,3.39
460,0.0865,3.623956951201534e-06,3.4
461,0.0904,3.6077399380804957e-06,3.41
462,0.0902,3.5915229249594575e-06,3.41
463,0.0878,3.5753059118384193e-06,3.42
464,0.092,3.5590888987173815e-06,3.43
465,0.092,3.5428718855963434e-06,3.44
466,0.0873,3.5266548724753064e-06,3.44
467,0.0868,3.5104378593542682e-06,3.45
468,0.0948,3.49422084623323e-06,3.46
469,0.0915,3.478003833112192e-06,3.46
470,0.0912,3.461786819991154e-06,3.47
471,0.0928,3.445569806870116e-06,3.48
472,0.0845,3.429352793749079e-06,3.49
473,0.0891,3.413135780628041e-06,3.49
474,0.0899,3.3969187675070026e-06,3.5
475,0.0837,3.380701754385965e-06,3.51
476,0.0882,3.3644847412649267e-06,3.52
477,0.0913,3.3482677281438897e-06,3.52
478,0.0924,3.3320507150228516e-06,3.53
479,0.0879,3.3158337019018134e-06,3.54
480,0.0915,3.299616688780775e-06,3.55
481,0.0998,3.2833996756597374e-06,3.55
482,0.0881,3.2671826625386992e-06,3.56
483,0.0927,3.2509656494176623e-06,3.57
484,0.0921,3.234748636296624e-06,3.58
485,0.0913,3.218531623175586e-06,3.58
486,0.0886,3.2023146100545477e-06,3.59
487,0.0883,3.18609759693351e-06,3.6
488,0.0846,3.1698805838124718e-06,3.6
489,0.0911,3.153663570691435e-06,3.61
490,0.086,3.1374465575703967e-06,3.62
491,0.0958,3.1212295444493585e-06,3.63
492,0.0894,3.1050125313283207e-06,3.63
493,0.0923,3.0887955182072825e-06,3.64
494,0.0832,3.0725785050862456e-06,3.65
495,0.0926,3.0563614919652074e-06,3.66
496,0.0916,3.0401444788441692e-06,3.66
497,0.0959,3.023927465723131e-06,3.67
498,0.091,3.0077104526020933e-06,3.68
499,0.0902,2.991493439481055e-06,3.69
500,0.0926,2.975276426360018e-06,3.69
501,0.0853,2.95905941323898e-06,3.7
502,0.0895,2.942842400117942e-06,3.71
503,0.0904,2.926625386996904e-06,3.72
504,0.0865,2.910408373875866e-06,3.72
505,0.0851,2.8941913607548277e-06,3.73
506,0.086,2.8779743476337907e-06,3.74
507,0.0933,2.8617573345127525e-06,3.74
508,0.0897,2.8455403213917144e-06,3.75
509,0.0874,2.8293233082706766e-06,3.76
510,0.0899,2.8131062951496384e-06,3.77
511,0.0881,2.7968892820286002e-06,3.77
512,0.0904,2.7806722689075633e-06,3.78
513,0.0858,2.764455255786525e-06,3.79
514,0.0868,2.7482382426654873e-06,3.8
515,0.0868,2.732021229544449e-06,3.8
516,0.0859,2.715804216423411e-06,3.81
517,0.0914,2.699587203302374e-06,3.82
518,0.0883,2.683370190181336e-06,3.83
519,0.0883,2.6671531770602977e-06,3.83
520,0.0868,2.65093616393926e-06,3.84
521,0.085,2.6347191508182217e-06,3.85
522,0.0862,2.6185021376971835e-06,3.86
523,0.0881,2.6022851245761466e-06,3.86
524,0.0889,2.5860681114551084e-06,3.87
525,0.0902,2.5698510983340702e-06,3.88
526,0.084,2.5536340852130325e-06,3.88
527,0.0883,2.5374170720919943e-06,3.89
528,0.092,2.521200058970956e-06,3.9
529,0.0811,2.504983045849919e-06,3.91
530,0.0897,2.488766032728881e-06,3.91
531,0.0899,2.4725490196078432e-06,3.92
532,0.0831,2.456332006486805e-06,3.93
533,0.0885,2.440114993365767e-06,3.94
534,0.0855,2.42389798024473e-06,3.94
535,0.0887,2.4076809671236917e-06,3.95
536,0.0868,2.3914639540026535e-06,3.96
537,0.0921,2.3752469408816158e-06,3.97
538,0.0854,2.3590299277605776e-06,3.97
539,0.087,2.3428129146395394e-06,3.98
540,0.0876,2.3265959015185025e-06,3.99
541,0.0879,2.3103788883974643e-06,4.0
542,0.0814,2.2941618752764265e-06,4.0
543,0.0846,2.2779448621553883e-06,4.01
544,0.0742,2.26172784903435e-06,4.02
545,0.0789,2.245510835913312e-06,4.02
546,0.0813,2.229293822792275e-06,4.03
547,0.0831,2.213076809671237e-06,4.04
548,0.0781,2.196859796550199e-06,4.05
549,0.0753,2.180642783429161e-06,4.05
550,0.0722,2.1644257703081227e-06,4.06
551,0.0804,2.148208757187086e-06,4.07
552,0.0822,2.1319917440660476e-06,4.08
553,0.0833,2.11577473094501e-06,4.08
554,0.084,2.0995577178239716e-06,4.09
555,0.0792,2.0833407047029335e-06,4.1
556,0.077,2.0671236915818953e-06,4.11
557,0.0831,2.0509066784608584e-06,4.11
558,0.0822,2.03468966533982e-06,4.12
559,0.0769,2.0184726522187824e-06,4.13
560,0.0787,2.002255639097744e-06,4.14
561,0.0821,1.986038625976706e-06,4.14
562,0.0851,1.9698216128556683e-06,4.15
563,0.0784,1.953604599734631e-06,4.16
564,0.0749,1.937387586613593e-06,4.16
565,0.0818,1.921170573492555e-06,4.17
566,0.081,1.9049535603715166e-06,4.18
567,0.0793,1.888736547250479e-06,4.19
568,0.076,1.8725195341294417e-06,4.19
569,0.0798,1.8563025210084041e-06,4.2
570,0.0778,1.840085507887366e-06,4.21
571,0.0762,1.8238684947663273e-06,4.22
572,0.0802,1.8076514816452891e-06,4.22
573,0.0776,1.7914344685242516e-06,4.23
574,0.0828,1.7752174554032142e-06,4.24
575,0.0796,1.7590004422821767e-06,4.25
576,0.0797,1.742783429161138e-06,4.25
577,0.0812,1.7265664160400999e-06,4.26
578,0.081,1.7103494029190617e-06,4.27
579,0.0822,1.6941323897980241e-06,4.28
580,0.08,1.6779153766769874e-06,4.28
581,0.084,1.6616983635559488e-06,4.29
582,0.0768,1.6454813504349106e-06,4.3
583,0.0804,1.6292643373138724e-06,4.3
584,0.0806,1.6130473241928349e-06,4.31
585,0.0801,1.5968303110717967e-06,4.32
586,0.078,1.5806132979507596e-06,4.33
587,0.0791,1.5643962848297214e-06,4.33
588,0.0782,1.5481792717086832e-06,4.34
589,0.0827,1.531962258587645e-06,4.35
590,0.0786,1.5157452454666074e-06,4.36
591,0.0788,1.4995282323455703e-06,4.36
592,0.077,1.4833112192245321e-06,4.37
593,0.0762,1.467094206103494e-06,4.38
594,0.0759,1.4508771929824557e-06,4.39
595,0.0821,1.4346601798614182e-06,4.39
596,0.0737,1.41844316674038e-06,4.4
597,0.0835,1.4022261536193429e-06,4.41
598,0.0769,1.3860091404983047e-06,4.42
599,0.0784,1.3697921273772665e-06,4.42
600,0.0801,1.3535751142562283e-06,4.43
601,0.0759,1.3373581011351907e-06,4.44
602,0.0737,1.3211410880141526e-06,4.44
603,0.0836,1.3049240748931154e-06,4.45
604,0.0772,1.2887070617720772e-06,4.46
605,0.0736,1.272490048651039e-06,4.47
606,0.0795,1.2562730355300015e-06,4.47
607,0.0758,1.2400560224089633e-06,4.48
608,0.0779,1.2238390092879264e-06,4.49
609,0.0776,1.2076219961668882e-06,4.5
610,0.0737,1.19140498304585e-06,4.5
611,0.0776,1.1751879699248118e-06,4.51
612,0.0771,1.158970956803774e-06,4.52
613,0.0778,1.1427539436827359e-06,4.53
614,0.0753,1.126536930561699e-06,4.53
615,0.0746,1.1103199174406608e-06,4.54
616,0.0808,1.0941029043196226e-06,4.55
617,0.0756,1.0778858911985844e-06,4.56
618,0.0761,1.0616688780775466e-06,4.56
619,0.0793,1.0454518649565084e-06,4.57
620,0.0803,1.0292348518354715e-06,4.58
621,0.0803,1.0130178387144333e-06,4.58
622,0.0754,9.968008255933951e-07,4.59
623,0.0731,9.805838124723572e-07,4.6
624,0.0772,9.643667993513192e-07,4.61
625,0.0795,9.481497862302822e-07,4.61
626,0.0783,9.319327731092441e-07,4.62
627,0.0769,9.157157599882061e-07,4.63
628,0.076,8.994987468671679e-07,4.64
629,0.0726,8.832817337461298e-07,4.64
