,loss,learning_rate,epoch
139,0.1693,9.693277020009694e-06,0.48
140,0.1609,9.762514713009763e-06,0.49
141,0.155,9.831752406009832e-06,0.49
142,0.164,9.900990099009901e-06,0.5
143,0.1752,9.97022779200997e-06,0.5
144,0.1628,9.995658629656415e-06,0.5
145,0.1567,9.98804219045714e-06,0.51
146,0.1617,9.980425751257867e-06,0.51
147,0.159,9.972809312058595e-06,0.51
148,0.1604,9.96519287285932e-06,0.52
149,0.1654,9.957576433660046e-06,0.52
150,0.1595,9.949959994460772e-06,0.52
151,0.1539,9.942343555261499e-06,0.53
152,0.1573,9.934727116062224e-06,0.53
153,0.1651,9.927110676862952e-06,0.53
154,0.1659,9.919494237663678e-06,0.54
155,0.1632,9.911877798464403e-06,0.54
156,0.1542,9.90426135926513e-06,0.54
157,0.1624,9.896644920065856e-06,0.55
158,0.1588,9.889028480866582e-06,0.55
159,0.1602,9.881412041667309e-06,0.55
160,0.1601,9.873795602468035e-06,0.56
161,0.1519,9.866179163268761e-06,0.56
162,0.1549,9.858562724069488e-06,0.56
163,0.1457,9.850946284870214e-06,0.57
164,0.1468,9.843329845670939e-06,0.57
165,0.1515,9.835713406471665e-06,0.57
166,0.149,9.828096967272394e-06,0.58
167,0.1592,9.820480528073118e-06,0.58
168,0.1536,9.812864088873845e-06,0.59
169,0.1542,9.805247649674571e-06,0.59
170,0.1621,9.797631210475298e-06,0.59
171,0.156,9.790014771276022e-06,0.6
172,0.1514,9.78239833207675e-06,0.6
173,0.1538,9.774781892877477e-06,0.6
174,0.1589,9.767165453678202e-06,0.61
175,0.1495,9.759549014478928e-06,0.61
176,0.1574,9.751932575279655e-06,0.61
177,0.1569,9.744316136080381e-06,0.62
178,0.1498,9.736699696881107e-06,0.62
179,0.1538,9.729083257681834e-06,0.62
180,0.1532,9.72146681848256e-06,0.63
181,0.1461,9.713850379283285e-06,0.63
182,0.1497,9.706233940084013e-06,0.63
183,0.1469,9.698617500884738e-06,0.64
184,0.1541,9.691001061685464e-06,0.64
185,0.1482,9.68338462248619e-06,0.64
186,0.152,9.675768183286917e-06,0.65
187,0.1475,9.668151744087644e-06,0.65
188,0.1451,9.66053530488837e-06,0.65
189,0.1513,9.652918865689097e-06,0.66
190,0.148,9.645302426489821e-06,0.66
191,0.1456,9.63768598729055e-06,0.66
192,0.15,9.630069548091276e-06,0.67
193,0.1414,9.622453108892e-06,0.67
194,0.1472,9.614836669692727e-06,0.68
195,0.1507,9.607220230493453e-06,0.68
196,0.1494,9.59960379129418e-06,0.68
197,0.1416,9.591987352094906e-06,0.69
198,0.1401,9.584370912895633e-06,0.69
199,0.1426,9.57675447369636e-06,0.69
200,0.1469,9.569138034497084e-06,0.7
201,0.1485,9.561521595297812e-06,0.7
202,0.1442,9.553905156098539e-06,0.7
203,0.1406,9.546288716899263e-06,0.71
204,0.1469,9.53867227769999e-06,0.71
205,0.151,9.531055838500716e-06,0.71
206,0.1479,9.523439399301443e-06,0.72
207,0.1425,9.515822960102169e-06,0.72
208,0.14,9.508206520902895e-06,0.72
209,0.1443,9.500590081703622e-06,0.73
210,0.1386,9.492973642504348e-06,0.73
211,0.1344,9.485357203305075e-06,0.73
212,0.1431,9.4777407641058e-06,0.74
213,0.1389,9.470124324906526e-06,0.74
214,0.1468,9.462507885707252e-06,0.74
215,0.1355,9.454891446507979e-06,0.75
216,0.1468,9.447275007308705e-06,0.75
217,0.1451,9.439658568109432e-06,0.75
218,0.1442,9.432042128910158e-06,0.76
219,0.1448,9.424425689710883e-06,0.76
220,0.1474,9.416809250511611e-06,0.77
221,0.1401,9.409192811312337e-06,0.77
222,0.1416,9.401576372113062e-06,0.77
223,0.1363,9.393959932913789e-06,0.78
224,0.1415,9.386343493714515e-06,0.78
225,0.139,9.378727054515241e-06,0.78
226,0.1355,9.371110615315968e-06,0.79
227,0.1392,9.363494176116694e-06,0.79
228,0.1364,9.355877736917419e-06,0.79
229,0.1326,9.348261297718145e-06,0.8
230,0.1363,9.340644858518874e-06,0.8
231,0.14,9.333028419319598e-06,0.8
232,0.139,9.325411980120325e-06,0.81
233,0.142,9.317795540921051e-06,0.81
234,0.1414,9.310179101721778e-06,0.81
235,0.1389,9.302562662522504e-06,0.82
236,0.1363,9.29494622332323e-06,0.82
237,0.1388,9.287329784123957e-06,0.82
238,0.1406,9.279713344924682e-06,0.83
239,0.1442,9.27209690572541e-06,0.83
240,0.1358,9.264480466526136e-06,0.83
241,0.1324,9.256864027326861e-06,0.84
242,0.136,9.249247588127587e-06,0.84
243,0.1412,9.241631148928314e-06,0.84
244,0.1364,9.23401470972904e-06,0.85
245,0.1374,9.226398270529767e-06,0.85
246,0.1346,9.218781831330493e-06,0.86
247,0.137,9.21116539213122e-06,0.86
248,0.1417,9.203548952931944e-06,0.86
249,0.1367,9.195932513732672e-06,0.87
250,0.1345,9.188316074533397e-06,0.87
251,0.1377,9.180699635334124e-06,0.87
252,0.1292,9.17308319613485e-06,0.88
253,0.1374,9.165466756935577e-06,0.88
254,0.1382,9.157850317736303e-06,0.88
255,0.1369,9.15023387853703e-06,0.89
256,0.1298,9.142617439337756e-06,0.89
257,0.1354,9.13500100013848e-06,0.89
258,0.1284,9.127384560939207e-06,0.9
259,0.137,9.119768121739935e-06,0.9
260,0.1293,9.11215168254066e-06,0.9
261,0.1373,9.104535243341386e-06,0.91
262,0.132,9.096918804142113e-06,0.91
263,0.1302,9.08930236494284e-06,0.91
264,0.135,9.081685925743566e-06,0.92
265,0.1394,9.074069486544292e-06,0.92
266,0.1345,9.066453047345019e-06,0.92
267,0.1384,9.058836608145743e-06,0.93
268,0.1375,9.051220168946471e-06,0.93
269,0.1305,9.043603729747196e-06,0.93
270,0.1355,9.035987290547923e-06,0.94
271,0.1344,9.028370851348649e-06,0.94
272,0.1351,9.020754412149375e-06,0.95
273,0.133,9.013137972950102e-06,0.95
274,0.1238,9.005521533750828e-06,0.95
275,0.1363,8.997905094551555e-06,0.96
276,0.1394,8.99028865535228e-06,0.96
277,0.1307,8.982672216153006e-06,0.96
278,0.1264,8.975055776953734e-06,0.97
279,0.1313,8.967439337754459e-06,0.97
280,0.1347,8.959822898555185e-06,0.97
281,0.1412,8.952206459355912e-06,0.98
282,0.1244,8.944590020156638e-06,0.98
283,0.1335,8.936973580957365e-06,0.98
284,0.1329,8.929357141758091e-06,0.99
285,0.1328,8.921740702558817e-06,0.99
286,0.1275,8.914124263359542e-06,0.99
287,0.1335,8.906507824160269e-06,1.0
288,0.1279,8.898891384960995e-06,1.0
289,0.1305,8.891274945761721e-06,1.0
290,0.1278,8.883658506562448e-06,1.01
291,0.1224,8.876042067363174e-06,1.01
292,0.1229,8.8684256281639e-06,1.01
293,0.1158,8.860809188964627e-06,1.02
294,0.1217,8.853192749765354e-06,1.02
295,0.1257,8.845576310566078e-06,1.02
296,0.1277,8.837959871366805e-06,1.03
297,0.1189,8.830343432167533e-06,1.03
298,0.1228,8.822726992968258e-06,1.04
299,0.12,8.815110553768984e-06,1.04
300,0.1272,8.80749411456971e-06,1.04
301,0.1317,8.799877675370437e-06,1.05
302,0.1251,8.792261236171163e-06,1.05
303,0.1255,8.78464479697189e-06,1.05
304,0.1279,8.777028357772616e-06,1.06
305,0.1229,8.769411918573341e-06,1.06
306,0.1211,8.761795479374067e-06,1.06
307,0.1261,8.754179040174794e-06,1.07
308,0.1168,8.74656260097552e-06,1.07
309,0.1218,8.738946161776247e-06,1.07
310,0.1368,8.731329722576973e-06,1.08
311,0.1278,8.7237132833777e-06,1.08
312,0.1215,8.716096844178426e-06,1.08
313,0.1273,8.708480404979153e-06,1.09
314,0.1227,8.700863965779877e-06,1.09
315,0.1162,8.693247526580604e-06,1.09
316,0.1175,8.685631087381332e-06,1.1
317,0.1219,8.678014648182057e-06,1.1
318,0.1239,8.670398208982783e-06,1.1
319,0.1241,8.66278176978351e-06,1.11
320,0.1235,8.655165330584236e-06,1.11
321,0.1271,8.647548891384962e-06,1.11
322,0.1158,8.639932452185689e-06,1.12
323,0.1175,8.632316012986415e-06,1.12
324,0.1227,8.62469957378714e-06,1.13
325,0.1227,8.617083134587866e-06,1.13
326,0.1192,8.609466695388594e-06,1.13
327,0.1239,8.60185025618932e-06,1.14
328,0.1287,8.594233816990046e-06,1.14
329,0.1244,8.586617377790772e-06,1.14
330,0.1183,8.579000938591499e-06,1.15
331,0.1275,8.571384499392223e-06,1.15
332,0.1261,8.563768060192951e-06,1.15
333,0.1202,8.556151620993676e-06,1.16
334,0.1232,8.548535181794403e-06,1.16
335,0.1242,8.540918742595129e-06,1.16
336,0.1248,8.533302303395855e-06,1.17
337,0.1183,8.525685864196582e-06,1.17
338,0.1222,8.518069424997308e-06,1.17
339,0.1272,8.510452985798035e-06,1.18
340,0.1175,8.502836546598761e-06,1.18
341,0.1224,8.495220107399488e-06,1.18
342,0.1206,8.487603668200214e-06,1.19
343,0.1139,8.479987229000939e-06,1.19
344,0.1247,8.472370789801665e-06,1.19
345,0.1203,8.464754350602393e-06,1.2
346,0.1211,8.457137911403118e-06,1.2
347,0.1225,8.449521472203845e-06,1.2
348,0.117,8.441905033004571e-06,1.21
349,0.1116,8.434288593805297e-06,1.21
350,0.1215,8.426672154606022e-06,1.22
351,0.1196,8.41905571540675e-06,1.22
352,0.123,8.411439276207475e-06,1.22
353,0.117,8.403822837008201e-06,1.23
354,0.1285,8.396206397808928e-06,1.23
355,0.1242,8.388589958609654e-06,1.23
356,0.1211,8.38097351941038e-06,1.24
357,0.1157,8.373357080211107e-06,1.24
358,0.1249,8.365740641011834e-06,1.24
359,0.121,8.35812420181256e-06,1.25
360,0.118,8.350507762613285e-06,1.25
361,0.1198,8.342891323414013e-06,1.25
362,0.1169,8.335274884214738e-06,1.26
363,0.1184,8.327658445015464e-06,1.26
364,0.1213,8.32004200581619e-06,1.26
365,0.1234,8.312425566616917e-06,1.27
366,0.1132,8.304809127417643e-06,1.27
367,0.1248,8.29719268821837e-06,1.27
368,0.1241,8.289576249019096e-06,1.28
369,0.1151,8.281959809819821e-06,1.28
370,0.1233,8.27434337062055e-06,1.28
371,0.1192,8.266726931421274e-06,1.29
372,0.1138,8.259110492222e-06,1.29
373,0.1208,8.251494053022727e-06,1.29
374,0.1156,8.243877613823453e-06,1.3
375,0.1121,8.23626117462418e-06,1.3
376,0.1179,8.228644735424906e-06,1.31
377,0.1223,8.221028296225633e-06,1.31
378,0.1191,8.213411857026359e-06,1.31
379,0.126,8.205795417827084e-06,1.32
380,0.1208,8.198178978627812e-06,1.32
381,0.1213,8.190562539428537e-06,1.32
382,0.116,8.182946100229263e-06,1.33
383,0.1198,8.17532966102999e-06,1.33
384,0.1108,8.167713221830716e-06,1.33
385,0.1131,8.16009678263144e-06,1.34
386,0.1167,8.152480343432169e-06,1.34
387,0.1156,8.144863904232895e-06,1.34
388,0.1139,8.13724746503362e-06,1.35
389,0.1187,8.129631025834346e-06,1.35
390,0.1138,8.122014586635073e-06,1.35
391,0.1166,8.1143981474358e-06,1.36
392,0.1199,8.106781708236526e-06,1.36
393,0.1236,8.099165269037252e-06,1.36
394,0.1153,8.091548829837979e-06,1.37
395,0.1223,8.083932390638705e-06,1.37
396,0.1186,8.076315951439431e-06,1.37
397,0.1231,8.068699512240158e-06,1.38
398,0.1121,8.061083073040883e-06,1.38
399,0.1195,8.05346663384161e-06,1.38
400,0.124,8.045850194642335e-06,1.39
401,0.1178,8.038233755443062e-06,1.39
402,0.1138,8.030617316243788e-06,1.4
403,0.118,8.023000877044515e-06,1.4
404,0.116,8.01538443784524e-06,1.4
405,0.1162,8.007767998645968e-06,1.41
406,0.11,8.000151559446694e-06,1.41
407,0.115,7.992535120247419e-06,1.41
408,0.1169,7.984918681048145e-06,1.42
409,0.116,7.977302241848872e-06,1.42
410,0.1198,7.969685802649598e-06,1.42
411,0.1132,7.962069363450325e-06,1.43
412,0.1153,7.954452924251051e-06,1.43
413,0.1203,7.946836485051777e-06,1.43
414,0.1148,7.939220045852504e-06,1.44
415,0.1165,7.93160360665323e-06,1.44
416,0.1164,7.923987167453957e-06,1.44
417,0.111,7.916370728254681e-06,1.45
418,0.1164,7.90875428905541e-06,1.45
419,0.1183,7.901137849856134e-06,1.45
420,0.1202,7.89352141065686e-06,1.46
421,0.1207,7.885904971457587e-06,1.46
422,0.1132,7.878288532258314e-06,1.46
423,0.1166,7.87067209305904e-06,1.47
424,0.1173,7.863055653859767e-06,1.47
425,0.1092,7.855439214660493e-06,1.47
426,0.1184,7.847822775461218e-06,1.48
427,0.1137,7.840206336261944e-06,1.48
428,0.1104,7.83258989706267e-06,1.49
429,0.1168,7.824973457863397e-06,1.49
430,0.1123,7.817357018664123e-06,1.49
431,0.1133,7.80974057946485e-06,1.5
432,0.1152,7.802124140265576e-06,1.5
433,0.1159,7.794507701066301e-06,1.5
434,0.121,7.78689126186703e-06,1.51
435,0.1144,7.779274822667756e-06,1.51
436,0.1136,7.77165838346848e-06,1.51
437,0.1144,7.764041944269207e-06,1.52
438,0.1122,7.756425505069933e-06,1.52
439,0.1191,7.74880906587066e-06,1.52
440,0.1169,7.741192626671386e-06,1.53
441,0.1142,7.733576187472113e-06,1.53
442,0.1193,7.725959748272839e-06,1.53
443,0.1134,7.718343309073564e-06,1.54
444,0.1176,7.71072686987429e-06,1.54
445,0.1182,7.703110430675018e-06,1.54
446,0.107,7.695493991475743e-06,1.55
447,0.1191,7.68787755227647e-06,1.55
448,0.1206,7.680261113077196e-06,1.55
449,0.1141,7.672644673877922e-06,1.56
450,0.1186,7.665028234678647e-06,1.56
451,0.119,7.657411795479375e-06,1.56
452,0.1121,7.6497953562801e-06,1.57
453,0.12,7.642178917080826e-06,1.57
454,0.1103,7.634562477881553e-06,1.58
455,0.1142,7.626946038682279e-06,1.58
456,0.111,7.619329599483005e-06,1.58
457,0.1063,7.611713160283731e-06,1.59
458,0.1094,7.604096721084458e-06,1.59
459,0.1093,7.596480281885185e-06,1.59
460,0.1166,7.5888638426859106e-06,1.6
461,0.1076,7.581247403486637e-06,1.6
462,0.1105,7.573630964287363e-06,1.6
463,0.1133,7.566014525088089e-06,1.61
464,0.1145,7.558398085888816e-06,1.61
465,0.1199,7.550781646689542e-06,1.61
466,0.1113,7.5431652074902675e-06,1.62
467,0.112,7.535548768290995e-06,1.62
468,0.1077,7.52793232909172e-06,1.62
469,0.1153,7.520315889892448e-06,1.63
470,0.1148,7.512699450693172e-06,1.63
471,0.1111,7.505083011493899e-06,1.63
472,0.1126,7.497466572294625e-06,1.64
473,0.1134,7.4898501330953525e-06,1.64
474,0.1186,7.482233693896077e-06,1.64
475,0.1129,7.4746172546968046e-06,1.65
476,0.1109,7.46700081549753e-06,1.65
477,0.1077,7.4593843762982566e-06,1.65
478,0.1102,7.451767937098983e-06,1.66
479,0.106,7.4441514978997094e-06,1.66
480,0.1095,7.436535058700435e-06,1.67
481,0.1199,7.428918619501162e-06,1.67
482,0.1073,7.421302180301888e-06,1.67
483,0.1136,7.413685741102615e-06,1.68
484,0.1043,7.40606930190334e-06,1.68
485,0.1015,7.398452862704066e-06,1.68
486,0.1096,7.390836423504793e-06,1.69
487,0.1124,7.38321998430552e-06,1.69
488,0.1075,7.3756035451062465e-06,1.69
489,0.1082,7.367987105906972e-06,1.7
490,0.1154,7.360370666707698e-06,1.7
491,0.1165,7.352754227508424e-06,1.7
492,0.1124,7.3451377883091506e-06,1.71
493,0.111,7.337521349109876e-06,1.71
494,0.1059,7.3299049099106034e-06,1.71
495,0.1082,7.32228847071133e-06,1.72
496,0.1158,7.3146720315120555e-06,1.72
497,0.1099,7.307055592312782e-06,1.72
498,0.1209,7.2994391531135075e-06,1.73
499,0.1045,7.291822713914233e-06,1.73
500,0.1095,7.28420627471496e-06,1.73
501,0.1153,7.276589835515687e-06,1.74
502,0.1201,7.268973396316413e-06,1.74
503,0.1067,7.261356957117138e-06,1.74
504,0.1107,7.253740517917865e-06,1.75
505,0.1098,7.246124078718592e-06,1.75
506,0.1095,7.238507639519317e-06,1.76
507,0.1119,7.2308912003200446e-06,1.76
508,0.1094,7.223274761120771e-06,1.76
509,0.1071,7.2156583219214974e-06,1.77
510,0.1152,7.208041882722223e-06,1.77
511,0.1158,7.2004254435229494e-06,1.77
512,0.1122,7.192809004323675e-06,1.78
513,0.116,7.185192565124402e-06,1.78
514,0.1085,7.177576125925128e-06,1.78
515,0.1081,7.169959686725854e-06,1.79
516,0.1042,7.162343247526581e-06,1.79
517,0.1101,7.1547268083273055e-06,1.79
518,0.1064,7.147110369128032e-06,1.8
519,0.1113,7.139493929928759e-06,1.8
520,0.1167,7.131877490729485e-06,1.8
521,0.1098,7.124261051530212e-06,1.81
522,0.1088,7.116644612330938e-06,1.81
523,0.1097,7.109028173131663e-06,1.81
524,0.1141,7.1014117339323906e-06,1.82
525,0.1087,7.093795294733117e-06,1.82
526,0.1036,7.086178855533844e-06,1.82
527,0.1133,7.078562416334569e-06,1.83
528,0.1058,7.0709459771352955e-06,1.83
529,0.1104,7.063329537936022e-06,1.83
530,0.1062,7.055713098736748e-06,1.84
531,0.1059,7.048096659537475e-06,1.84
532,0.1076,7.040480220338202e-06,1.85
533,0.1087,7.032863781138927e-06,1.85
534,0.1062,7.025247341939652e-06,1.85
535,0.1118,7.01763090274038e-06,1.86
536,0.1081,7.010014463541105e-06,1.86
537,0.1031,7.002398024341831e-06,1.86
538,0.104,6.994781585142558e-06,1.87
539,0.1064,6.9871651459432846e-06,1.87
540,0.1027,6.979548706744012e-06,1.87
541,0.1017,6.971932267544737e-06,1.88
542,0.1087,6.964315828345463e-06,1.88
543,0.1042,6.9566993891461895e-06,1.88
544,0.1096,6.949082949946916e-06,1.89
545,0.1149,6.941466510747642e-06,1.89
546,0.1117,6.933850071548368e-06,1.89
547,0.1017,6.926233632349093e-06,1.9
548,0.1107,6.91861719314982e-06,1.9
549,0.1039,6.911000753950547e-06,1.9
550,0.1034,6.903384314751274e-06,1.91
551,0.1106,6.895767875552e-06,1.91
552,0.1072,6.888151436352725e-06,1.91
553,0.1011,6.880534997153452e-06,1.92
554,0.1096,6.872918557954179e-06,1.92
555,0.1001,6.865302118754904e-06,1.92
556,0.1069,6.857685679555631e-06,1.93
557,0.107,6.850069240356357e-06,1.93
558,0.1059,6.8424528011570834e-06,1.94
559,0.11,6.83483636195781e-06,1.94
560,0.1035,6.8272199227585355e-06,1.94
561,0.1051,6.81960348355926e-06,1.95
562,0.1095,6.8119870443599875e-06,1.95
563,0.1027,6.804370605160715e-06,1.95
564,0.1108,6.796754165961441e-06,1.96
565,0.1042,6.789137726762167e-06,1.96
566,0.1059,6.781521287562892e-06,1.96
567,0.1045,6.77390484836362e-06,1.97
568,0.1069,6.766288409164347e-06,1.97
569,0.1029,6.7586719699650725e-06,1.97
570,0.1057,6.751055530765797e-06,1.98
571,0.1067,6.743439091566524e-06,1.98
572,0.1064,6.735822652367251e-06,1.98
573,0.1064,6.7282062131679774e-06,1.99
574,0.1147,6.720589773968703e-06,1.99
575,0.101,6.7129733347694295e-06,1.99
576,0.1088,6.705356895570155e-06,2.0
577,0.102,6.697740456370882e-06,2.0
578,0.0937,6.690124017171609e-06,2.0
579,0.0985,6.682507577972334e-06,2.01
580,0.0958,6.67489113877306e-06,2.01
581,0.105,6.667274699573787e-06,2.01
582,0.0922,6.6596582603745145e-06,2.02
583,0.1043,6.65204182117524e-06,2.02
584,0.098,6.644425381975965e-06,2.03
585,0.0922,6.636808942776691e-06,2.03
586,0.0963,6.6291925035774186e-06,2.03
587,0.0995,6.621576064378145e-06,2.04
588,0.0989,6.6139596251788714e-06,2.04
589,0.0952,6.606343185979597e-06,2.04
590,0.0994,6.598726746780323e-06,2.05
591,0.0987,6.59111030758105e-06,2.05
592,0.0995,6.583493868381776e-06,2.05
593,0.0972,6.575877429182502e-06,2.06
594,0.0964,6.568260989983228e-06,2.06
595,0.0939,6.560644550783955e-06,2.06
596,0.0998,6.553028111584682e-06,2.07
597,0.0973,6.545411672385408e-06,2.07
598,0.1003,6.537795233186132e-06,2.07
599,0.0906,6.530178793986859e-06,2.08
600,0.1014,6.522562354787585e-06,2.08
601,0.0974,6.5149459155883125e-06,2.08
602,0.0959,6.507329476389039e-06,2.09
603,0.1036,6.4997130371897646e-06,2.09
604,0.1061,6.49209659799049e-06,2.09
605,0.0915,6.484480158791217e-06,2.1
606,0.0958,6.476863719591944e-06,2.1
607,0.1005,6.4692472803926695e-06,2.1
608,0.0947,6.461630841193396e-06,2.11
609,0.0933,6.454014401994122e-06,2.11
610,0.0927,6.44639796279485e-06,2.12
611,0.0968,6.438781523595575e-06,2.12
612,0.0993,6.4311650843963e-06,2.12
613,0.0951,6.423548645197027e-06,2.13
614,0.0981,6.415932205997753e-06,2.13
615,0.093,6.408315766798479e-06,2.13
616,0.0971,6.4006993275992065e-06,2.14
617,0.0975,6.393082888399932e-06,2.14
618,0.1024,6.385466449200658e-06,2.14
619,0.095,6.377850010001384e-06,2.15
620,0.0989,6.3702335708021114e-06,2.15
621,0.0916,6.362617131602837e-06,2.15
622,0.0979,6.3550006924035635e-06,2.16
623,0.094,6.34738425320429e-06,2.16
624,0.0993,6.3397678140050155e-06,2.16
625,0.0968,6.332151374805743e-06,2.17
626,0.0995,6.324534935606469e-06,2.17
627,0.0946,6.316918496407195e-06,2.17
628,0.1003,6.30930205720792e-06,2.18
629,0.0964,6.301685618008647e-06,2.18
630,0.0935,6.294069178809374e-06,2.18
631,0.1,6.2864527396101e-06,2.19
632,0.1005,6.278836300410827e-06,2.19
633,0.0966,6.271219861211552e-06,2.19
634,0.0931,6.263603422012279e-06,2.2
